row,col,proxy_class,spatial_block,partition,blue,green,red,nir08,swir16,swir22,NDVI,NDBI,MNDWI,BSI
230,592,6,38,development,0.0453825,0.06408249,0.033392504,0.026270002,0.015764996,0.011859998,-0.11937986,-0.24991094,0.60512227,-0.18620148
615,106,2,91,development,0.11536999,0.1732575,0.22007625,0.31878752,0.34852877,0.30010125,0.18318409,0.044568457,-0.33590627,0.13407712
631,2,2,90,development,0.08729251,0.1371225,0.1652825,0.24646251,0.29126,0.2607075,0.19716087,0.08330969,-0.3598128,0.15536867
15,265,3,3,development,0.06665374,0.10941626,0.1283225,0.21547,0.2163775,0.18710375,0.25348866,0.002101426,-0.32830966,0.09983067
490,407,5,76,development,0.031247497,0.051322505,0.070325,0.17977501,0.1593975,0.102417514,0.43762496,-0.060080096,-0.5128844,0.042428136
169,234,5,23,development,0.06967874,0.10806875,0.12877625,0.27752376,0.26035002,0.18383126,0.36610264,-0.031928938,-0.41333744,0.05693624
449,323,1,64,development,0.066970006,0.10151,0.120567486,0.21899001,0.2201175,0.185055,0.28985527,0.0025676661,-0.36877286,0.08733009
364,252,3,53,outer_proxy_test,0.049356252,0.08015624,0.086687505,0.24075626,0.190005,0.13185625,0.47051972,-0.11781759,-0.40660447,-0.023676548
467,455,4,66,development,0.006194994,0.012712494,0.007074997,0.08248,0.023684993,0.009907499,0.8419966,-0.55380785,-0.30146313,-0.4849082
24,104,3,1,development,0.059641242,0.09767376,0.111368746,0.30419874,0.22208376,0.1664925,0.46401608,-0.15602833,-0.38907608,-0.043579217
255,17,3,30,development,0.07424374,0.10630874,0.12021001,0.24165002,0.262715,0.19606875,0.3355994,0.04176538,-0.42383796,0.09592081
183,445,3,26,development,0.069596246,0.10481,0.12594375,0.23539375,0.241155,0.19459751,0.30290243,0.012089532,-0.39410055,0.09241154
646,36,2,90,development,0.09364499,0.1402025,0.18159,0.26167,0.309465,0.28215748,0.18066142,0.08368424,-0.37641698,0.16037908
624,132,2,91,development,0.12781376,0.189675,0.2409625,0.32230753,0.38553002,0.3526125,0.14441568,0.089317806,-0.340496,0.16382033
168,492,6,27,outer_proxy_test,0.051322505,0.0713975,0.034107506,0.024564996,0.01703,0.012189999,-0.16264024,-0.1811515,0.61482567,-0.19484347
242,166,1,32,development,0.076814994,0.10849501,0.12348251,0.2149475,0.20790751,0.17630999,0.27026266,-0.016648717,-0.3141963,0.06359202
640,194,1,92,development,0.090069994,0.13544501,0.152,0.2486075,0.26463997,0.22336249,0.24115251,0.031237312,-0.3229188,0.103218175
515,151,1,72,development,0.053605005,0.0816275,0.08338751,0.228175,0.19553249,0.1405875,0.4647141,-0.07704021,-0.41097197,-0.0051007844
405,378,3,65,development,0.059256256,0.091665,0.10978751,0.22394,0.22455876,0.1815075,0.342053,0.0013796155,-0.4202523,0.0828283
311,227,1,43,development,0.07797001,0.11209749,0.1282125,0.18758501,0.21475501,0.19127001,0.18800817,0.067529954,-0.31407908,0.12721384
222,585,6,38,development,0.03925,0.062625006,0.030422494,0.026600003,0.016369998,0.011364996,-0.06703478,-0.23807317,0.58554345,-0.16918582
211,392,4,35,outer_proxy_test,0.020604998,0.04343,0.035840005,0.16836251,0.09864999,0.056025013,0.64897585,-0.26108336,-0.38865423,-0.16842248
262,604,4,39,development,0.018611252,0.036774993,0.03106875,0.17624125,0.09415375,0.05309625,0.7002678,-0.30358368,-0.43824413,-0.21754275
265,15,3,30,development,0.06609,0.104755,0.1125925,0.26686752,0.23290499,0.18016,0.4065646,-0.067955986,-0.37952375,0.018483147
469,563,5,78,development,0.044502497,0.07777749,0.08099501,0.2539425,0.2015825,0.13044001,0.5163575,-0.114944264,-0.44317374,-0.027309565
542,211,2,83,development,0.03837,0.05321999,0.057592496,0.0812975,0.09763251,0.08325,0.17067468,0.09129274,-0.29441026,0.12935059
194,214,1,23,development,0.1367925,0.19333251,0.235765,0.30184752,0.3417225,0.31639504,0.1229185,0.061959025,-0.27733594,0.13664375
304,383,4,45,development,0.010484993,0.025197506,0.015929997,0.12829499,0.055667505,0.026022494,0.7790952,-0.39479506,-0.37680078,-0.31934255
129,506,3,17,development,0.06335375,0.09550126,0.10976,0.244675,0.2362325,0.1800225,0.38064805,-0.017555334,-0.4242295,0.058046658
650,28,2,90,development,0.09994249,0.15376,0.19814499,0.2865575,0.327065,0.29917997,0.18240573,0.06601371,-0.36043257,0.15214264
122,45,1,10,development,0.087319985,0.1299725,0.15167,0.27621752,0.2628525,0.21888001,0.2910754,-0.024792755,-0.33826762,0.06552834
171,53,3,20,development,0.04964499,0.08088499,0.10223876,0.22836751,0.2202825,0.13735625,0.38150743,-0.018020757,-0.46285707,0.07411532
545,153,1,82,development,0.07040751,0.10310499,0.118615,0.20475875,0.227185,0.188465,0.26639068,0.05191937,-0.3756699,0.113748066
332,268,3,44,development,0.058156252,0.093548745,0.10459,0.20698625,0.22845,0.18292375,0.32863945,0.049292523,-0.41894963,0.113506325
193,258,2,23,development,0.08488625,0.12733251,0.1482325,0.21397126,0.22966,0.20107375,0.18149659,0.035364386,-0.28663766,0.116786085
115,268,2,14,development,0.026957497,0.0405425,0.044585004,0.052175,0.046674997,0.040240005,0.078441456,-0.055639897,-0.07031271,0.07117393
7,372,3,5,development,0.06144251,0.096697494,0.11825751,0.227185,0.2276525,0.18731,0.3153274,0.0010278595,-0.40374598,0.09027442
274,298,3,44,development,0.048930004,0.077502504,0.085147485,0.2391475,0.18973,0.13318999,0.47487634,-0.115225196,-0.41996202,-0.023447726
649,208,1,93,development,0.08752625,0.12550376,0.14665125,0.24411125,0.2589475,0.2143975,0.24940981,0.029492058,-0.3471018,0.10032233
463,33,1,60,development,0.07674624,0.113115,0.130165,0.20962624,0.22289501,0.19523,0.23385313,0.030677726,-0.3267165,0.10429174
37,580,5,8,development,0.03474,0.05616249,0.0586925,0.20447,0.15197249,0.09392001,0.55394477,-0.14728184,-0.46032625,-0.06345098
622,464,4,96,development,0.029501244,0.056093752,0.048462503,0.23488499,0.1454275,0.08307125,0.6579289,-0.23522103,-0.44329688,-0.15382913
308,136,1,42,outer_proxy_test,0.060906246,0.092352495,0.11042,0.16337125,0.17296875,0.14717375,0.19340007,0.028535098,-0.30384392,0.116437204
267,339,4,35,outer_proxy_test,0.018528745,0.045795,0.03288375,0.25835627,0.11373375,0.054691255,0.77418107,-0.38867614,-0.4258715,-0.30759564
643,226,1,93,development,0.10566251,0.15499751,0.18260749,0.2456925,0.28947252,0.269315,0.14729166,0.08180657,-0.30255133,0.14661142
535,335,4,75,development,0.016039997,0.031082496,0.0232725,0.15903999,0.083332494,0.043512493,0.7446966,-0.3123601,-0.4566709,-0.24309066
311,554,5,48,outer_proxy_test,0.034849994,0.059709996,0.06453624,0.23506375,0.1935525,0.117074996,0.5691839,-0.096849464,-0.52847344,-0.022395719
129,508,3,17,development,0.07854749,0.11406374,0.13793375,0.2377725,0.24930876,0.20717876,0.2657362,0.023684489,-0.37219387,0.10080482
282,91,3,41,development,0.056932494,0.0853125,0.09752251,0.2253425,0.21651499,0.159975,0.39589298,-0.019978179,-0.43469363,0.05326487
651,39,2,90,development,0.10250001,0.1549425,0.19476251,0.27148747,0.31095004,0.278005,0.16455756,0.067754164,-0.33485734,0.14973862
79,51,1,10,development,0.07779126,0.108577505,0.12091124,0.23087,0.21947126,0.18031125,0.31257707,-0.025311323,-0.33804047,0.04887384
380,91,3,51,development,0.0537975,0.082507506,0.08176501,0.2277625,0.1919025,0.122410014,0.47167856,-0.085449114,-0.39865527,-0.014214874
626,184,1,92,development,0.103324994,0.15259126,0.1806275,0.26354,0.28925252,0.25753123,0.18666945,0.046513867,-0.30929768,0.12311401
331,180,1,42,outer_proxy_test,0.07534376,0.10834375,0.116799995,0.22134125,0.21234874,0.17324375,0.30916443,-0.020734875,-0.3243138,0.051872768
300,266,3,43,development,0.05343999,0.078519985,0.091774985,0.2326575,0.18337749,0.149965,0.43424293,-0.11845162,-0.40037617,-0.019501153
199,507,4,27,outer_proxy_test,0.0154899955,0.033474997,0.027480006,0.16905,0.070765,0.033282503,0.720348,-0.4098367,-0.35773224,-0.3051611
378,30,1,50,development,0.07234624,0.105428755,0.1121525,0.2375525,0.20458001,0.15518999,0.35858795,-0.07457603,-0.31983373,0.010905603
71,397,4,15,development,0.031330004,0.056684986,0.05619,0.208595,0.1493875,0.10071249,0.5755802,-0.16539216,-0.4498539,-0.07709835
537,361,5,85,outer_proxy_test,0.049603753,0.07990874,0.08791125,0.27870625,0.22857374,0.144355,0.5204198,-0.09882612,-0.48192364,-0.018339202
552,328,4,84,development,0.040501244,0.068564996,0.06646125,0.2695075,0.20110124,0.121805,0.6043605,-0.14535695,-0.4914825,-0.07349089
319,441,5,46,development,0.0457125,0.06947251,0.070435,0.28565,0.2173125,0.1365725,0.60439223,-0.13587,-0.5155081,-0.07044792
520,447,5,76,development,0.038204998,0.06311999,0.06958251,0.2200075,0.17980249,0.1208425,0.51944125,-0.10056028,-0.4803281,-0.017390762
421,182,3,62,development,0.05764751,0.091197506,0.09469001,0.26279747,0.22691001,0.15453,0.47024712,-0.07328347,-0.42662463,0.0017989685
47,26,3,0,development,0.060865,0.10426001,0.114435,0.27828002,0.22930251,0.1698475,0.41721097,-0.09649171,-0.37486973,0.00672518
125,447,5,16,development,0.059916243,0.09475875,0.10317375,0.268765,0.25692624,0.1754025,0.44521108,-0.022520375,-0.46111575,0.04561498
499,243,4,73,development,0.026765004,0.047362506,0.047142506,0.173945,0.123565,0.073157504,0.57353985,-0.16933882,-0.44581762,-0.08077834
503,299,4,74,development,0.013125002,0.026600003,0.020329997,0.113005,0.05927001,0.0299,0.6950538,-0.311914,-0.38045886,-0.22617018
515,195,5,72,development,0.051721245,0.08201249,0.09178874,0.24968001,0.2147825,0.1471875,0.46238863,-0.075135246,-0.44734585,0.008503654
433,296,1,64,development,0.06978874,0.10985626,0.12641124,0.2323,0.25364,0.20055124,0.29519218,0.043914884,-0.39555767,0.11429108
165,458,5,26,development,0.09002875,0.12828125,0.16092375,0.3236963,0.37508002,0.26561627,0.3358766,0.07353388,-0.49030146,0.12875123
592,591,1,88,development,0.07894625,0.1161125,0.13859375,0.2548225,0.24559623,0.19012876,0.29543453,-0.018437086,-0.3579779,0.07022861
44,105,3,1,development,0.06415126,0.09932375,0.118615,0.25738,0.2395875,0.18451874,0.36906075,-0.035802156,-0.41386575,0.053949434
298,499,4,47,development,0.023959994,0.046207502,0.037627503,0.2297975,0.12967001,0.06919749,0.71859396,-0.27854392,-0.47454906,-0.20534126
56,267,3,3,development,0.071480006,0.11680001,0.13559626,0.2541625,0.250065,0.1967425,0.30420414,-0.008126275,-0.36325347,0.08437851
588,4,2,80,development,0.1124825,0.16119875,0.19996,0.26778877,0.37327877,0.34854254,0.14501113,0.16455366,-0.39679876,0.20237593
117,366,4,15,development,0.012739994,0.024963744,0.023781247,0.062611245,0.0427425,0.02455125,0.44946033,-0.1885908,-0.26258662,-0.06222022
291,1,4,40,development,0.0299,0.047225,0.031577498,0.30360752,0.15519,0.07392751,0.8115817,-0.3234924,-0.5333844,-0.2820432
331,334,1,44,development,0.068867505,0.109485,0.12500875,0.222235,0.23649375,0.192755,0.27999425,0.0310832,-0.36709988,0.10787536
209,572,6,38,development,0.043045,0.062762514,0.030450001,0.023189992,0.014912501,0.010567501,-0.13534695,-0.21724276,0.61602837,-0.18703367
383,161,3,52,outer_proxy_test,0.04816,0.08316751,0.08278249,0.23009999,0.18786,0.12705751,0.4708397,-0.10106229,-0.38627994,-0.013877698
483,192,1,72,development,0.108756244,0.156345,0.18109499,0.23997249,0.26146373,0.2354075,0.13982913,0.042859375,-0.25159538,0.118578896
588,95,2,81,outer_proxy_test,0.12506375,0.19358,0.24913001,0.3191588,0.44231752,0.3653725,0.123227455,0.16173679,-0.39115974,0.21769083
77,128,3,11,outer_proxy_test,0.06719001,0.11251001,0.1209525,0.2674725,0.23922999,0.18161751,0.37721568,-0.055737864,-0.36026606,0.036727615
5,40,2,0,development,0.0932325,0.1384425,0.16737251,0.22504,0.2843575,0.27170748,0.14695631,0.11644636,-0.34511587,0.17332089
428,486,4,67,development,0.028415002,0.056836247,0.04866875,0.26453,0.15651,0.083648756,0.68921494,-0.25655523,-0.4671924,-0.1761937
333,247,1,43,development,0.08099501,0.120457485,0.138745,0.24935,0.2411275,0.20617501,0.28499466,-0.016764257,-0.33372518,0.069735676
464,26,1,60,development,0.08620624,0.12264374,0.14359875,0.21053374,0.22941251,0.20529501,0.18901116,0.042911544,-0.3032719,0.113879986
543,237,5,83,development,0.047527492,0.07483499,0.089135006,0.2426125,0.21703751,0.1381125,0.46263343,-0.05564012,-0.48720768,0.026886148
212,577,6,38,development,0.042164996,0.06383501,0.033392504,0.0235475,0.013565004,0.009879991,-0.17290135,-0.26897934,0.64948314,-0.16645947
207,438,1,36,development,0.07922125,0.11854625,0.1345925,0.20701374,0.24081126,0.214755,0.21200208,0.075470366,-0.34023225,0.1347696
224,262,2,33,outer_proxy_test,0.086302504,0.1243075,0.14696749,0.20513,0.23296,0.21032749,0.16518866,0.06352577,-0.30412087,0.13181451
612,85,2,91,development,0.110860005,0.16092375,0.19696249,0.24862126,0.36699504,0.32405376,0.11593503,0.192285,-0.39034656,0.22142912
568,28,2,80,development,0.07781874,0.11279875,0.1424025,0.19557375,0.23956001,0.21276125,0.15732244,0.10108676,-0.35975054,0.16566595
550,63,2,80,development,0.0946625,0.146995,0.18131499,0.26942497,0.29048997,0.24376751,0.19547853,0.03762178,-0.32799977,0.12886529
421,458,5,66,development,0.05859624,0.091898754,0.11021376,0.32985628,0.28379375,0.17742375,0.4991081,-0.07506319,-0.51077676,0.007099371
83,534,5,17,development,0.08265875,0.12227251,0.13798875,0.32149628,0.3135075,0.23659,0.3993765,-0.012580682,-0.4388338,0.055327713
113,476,2,17,development,0.027067497,0.033887506,0.029514998,0.037654996,0.025252506,0.017332494,0.12118503,-0.19715439,0.14600943,-0.08331232
416,492,4,67,development,0.030477494,0.057812497,0.044447497,0.25985497,0.16432,0.08775999,0.7078729,-0.22522537,-0.47947738,-0.1634241
516,484,4,77,outer_proxy_test,0.019559994,0.035152495,0.028937504,0.17078249,0.08014251,0.0415875,0.71021926,-0.36122337,-0.39021653,-0.27139732
100,422,5,16,development,0.08327751,0.11917876,0.1375625,0.30644003,0.30263126,0.2230325,0.38035265,-0.006253401,-0.43491736,0.060821265
598,442,4,86,development,0.023629993,0.043512493,0.0410375,0.20620249,0.12361999,0.06996749,0.6680351,-0.2503847,-0.47930536,-0.16521332
410,215,5,63,development,0.05696,0.09174751,0.101152495,0.21302249,0.23692001,0.16467749,0.35607544,0.053112406,-0.4417002,0.111980036
580,51,2,80,development,0.08666001,0.124692485,0.147215,0.192975,0.26433748,0.2493775,0.13451308,0.15604752,-0.3589569,0.19085628
39,449,2,6,development,0.10338001,0.1465825,0.18346001,0.2970075,0.36859,0.3091625,0.2363271,0.107546225,-0.43093818,0.15923613
188,290,5,24,development,0.07680124,0.11565876,0.13246125,0.31134877,0.31574878,0.23242375,0.4030723,0.007016476,-0.46380743,0.07181121
184,606,1,29,development,0.08494125,0.13195251,0.15351251,0.25772375,0.26949376,0.22361,0.25340965,0.02232477,-0.34261432,0.10492917
489,21,3,70,development,0.065952495,0.09953,0.113939986,0.24066,0.22586499,0.1690775,0.35736045,-0.03171321,-0.38825122,0.05134837
631,195,1,92,development,0.1210625,0.16324751,0.18964751,0.24836,0.25880998,0.22537,0.13404447,0.020604514,-0.2264205,0.09663396
506,227,5,73,development,0.052505,0.07895999,0.104425,0.22234501,0.21426,0.1454,0.36086547,-0.018517911,-0.46142834,0.07385408
379,538,3,58,development,0.04930125,0.07608625,0.09533624,0.17984375,0.20029001,0.17038375,0.30709904,0.053787004,-0.449401,0.12668614
287,9,4,40,development,0.0370775,0.054842487,0.044062495,0.2571875,0.15609749,0.0930125,0.70746887,-0.2446012,-0.48001808,-0.1903322
575,167,2,82,development,0.114517495,0.1597275,0.19611,0.28553998,0.38775754,0.3421625,0.18567422,0.15181632,-0.4165046,0.18681307
488,9,2,70,development,0.09243499,0.14031251,0.165805,0.2713775,0.278665,0.2283125,0.24148384,0.01324898,-0.33021462,0.099788725
639,277,3,94,outer_proxy_test,0.069252506,0.09548749,0.120237514,0.24517001,0.27118498,0.194955,0.34189907,0.050381947,-0.4791674,0.10908909
67,603,5,19,development,0.054759994,0.08874999,0.10065751,0.26002002,0.22930251,0.16044249,0.44184208,-0.06277558,-0.4419161,0.023544408
343,575,4,58,development,0.026325002,0.04245375,0.040185004,0.14255375,0.105263755,0.068812504,0.56019175,-0.1504736,-0.42520353,-0.07454006
101,272,2,14,development,0.082397506,0.13000001,0.16091,0.2396975,0.26046002,0.21412249,0.19667007,0.041511957,-0.33411875,0.13353018
606,41,5,90,development,0.07392749,0.112289995,0.13460626,0.2731925,0.2784725,0.21230751,0.33983976,0.009571058,-0.42527753,0.0867652
180,326,5,24,development,0.072689995,0.1119325,0.129505,0.29290998,0.28009498,0.194625,0.38683522,-0.022364551,-0.42895582,0.05675951
100,38,3,10,development,0.0496175,0.083194986,0.0944425,0.23790999,0.19677,0.13816749,0.43167266,-0.094644316,-0.40567577,0.0063672764
324,98,3,41,development,0.0590225,0.0891075,0.096683756,0.26886123,0.21663876,0.15926,0.47101584,-0.10756432,-0.4171147,-0.022709083
86,474,2,17,development,0.09445624,0.13672374,0.16741376,0.26752752,0.2934325,0.25331,0.23017766,0.04617973,-0.36430663,0.12014932
113,244,2,13,development,0.113087505,0.17169,0.15976875,0.23850125,0.29225,0.28268,0.19768625,0.10126921,-0.2598612,0.12497393
48,29,3,0,development,0.061263755,0.09511624,0.11015876,0.24837375,0.22343124,0.171635,0.385502,-0.052866127,-0.40281278,0.037238017
320,132,3,41,development,0.060837492,0.097935006,0.10299499,0.27489752,0.23073249,0.16052501,0.45489794,-0.08734654,-0.40404812,-0.0029987402
611,248,3,93,development,0.083305,0.12415625,0.15322375,0.25260875,0.28060374,0.23987624,0.24489166,0.052502505,-0.38651913,0.12720345
412,422,4,66,development,0.0146099925,0.02224125,0.018624999,0.064811245,0.034712493,0.021278746,0.5535514,-0.30242786,-0.21897145,-0.19647479
246,378,5,35,outer_proxy_test,0.054828748,0.081311256,0.100396246,0.2357375,0.23406,0.158325,0.4026411,-0.0035706835,-0.4843458,0.07022147
590,194,1,82,development,0.084460005,0.1323375,0.148865,0.2500925,0.27591503,0.228395,0.25373006,0.04909154,-0.35168803,0.11882473
224,13,3,30,development,0.08261751,0.12049875,0.140945,0.23836376,0.2750625,0.24056375,0.25683233,0.07147812,-0.39074543,0.12893854
506,253,4,73,development,0.018020004,0.037819996,0.029019997,0.16564001,0.090647504,0.0459325,0.70183915,-0.29261085,-0.411213,-0.21096839
434,223,1,63,development,0.09128,0.1258475,0.142375,0.2261125,0.25234753,0.21280251,0.2272465,0.054832228,-0.33448356,0.10859203
502,532,4,77,outer_proxy_test,0.031275004,0.05971001,0.046894997,0.289995,0.16445749,0.091884986,0.72160053,-0.27623904,-0.46727324,-0.20637043
371,34,1,50,development,0.062295005,0.095762506,0.102857485,0.21258251,0.20020749,0.15791251,0.34784755,-0.029978989,-0.35289043,0.048772074
513,16,3,70,development,0.068014994,0.10746375,0.116511256,0.2614775,0.24686125,0.1860725,0.38352,-0.028752975,-0.39341706,0.048898406
31,495,5,7,outer_proxy_test,0.054292485,0.08916251,0.100794986,0.2740175,0.24022,0.15565749,0.46215785,-0.06572355,-0.4586081,0.018981762
539,603,5,89,development,0.047032505,0.0798675,0.085257486,0.25848,0.20669751,0.14325501,0.50393844,-0.111317724,-0.44258723,-0.022691648
569,533,3,87,outer_proxy_test,0.049122497,0.07755749,0.090647504,0.2245725,0.212775,0.1469125,0.42486197,-0.02697509,-0.46573332,0.05151034
257,457,1,36,development,0.06746501,0.10174376,0.11092876,0.236755,0.22029625,0.17527875,0.36189854,-0.03601073,-0.36812967,0.042497758
641,121,2,91,development,0.124005005,0.18688375,0.2349675,0.31686252,0.37029502,0.33048877,0.14840624,0.07775873,-0.3291785,0.15714583
197,47,3,20,development,0.05658874,0.09093624,0.09568,0.25769627,0.216735,0.1550525,0.4584809,-0.08633762,-0.40887395,-0.0029838937
138,306,5,24,development,0.05587375,0.094579995,0.11431125,0.30292,0.24191125,0.1512025,0.4520485,-0.11197735,-0.43784574,-0.003596079
211,514,6,37,development,0.042935,0.058610007,0.024069995,0.025197506,0.015187502,0.010759994,0.022885498,-0.24786435,0.58840066,-0.26887986
375,306,4,54,development,0.031549998,0.054594994,0.052890003,0.18242875,0.125655,0.079345,0.55048203,-0.18428026,-0.39423028,-0.090271585
395,203,3,53,outer_proxy_test,0.0671625,0.1026375,0.11563125,0.22486126,0.23770374,0.19714125,0.32080004,0.027763614,-0.39685535,0.0950033
631,464,3,96,development,0.070627496,0.10384749,0.138965,0.23329,0.23953249,0.20768751,0.25338817,0.0132025955,-0.39514533,0.10928831
32,339,2,5,development,0.030642495,0.0497275,0.052587494,0.06587,0.0897675,0.09603749,0.11212889,0.15354589,-0.28703538,0.19191602
64,340,2,5,development,0.11842249,0.18457375,0.24552749,0.30689377,0.37630376,0.3388625,0.11108601,0.1015958,-0.34183937,0.18766694
376,70,3,51,development,0.048146255,0.08065124,0.07847875,0.28778127,0.1910775,0.13122375,0.5714588,-0.20194632,-0.40638417,-0.10961691
156,449,5,26,development,0.092930004,0.13507375,0.16444375,0.30536753,0.35072875,0.26329252,0.2999583,0.06913806,-0.44391495,0.12794611
411,563,4,68,development,0.0234375,0.052202508,0.0369125,0.3104275,0.142265,0.0668325,0.7874561,-0.37147176,-0.46312362,-0.30151007
33,344,1,5,development,0.066392496,0.10065751,0.117377505,0.16500749,0.2018025,0.18907,0.16867037,0.10031085,-0.33440784,0.15943192
152,123,3,21,development,0.058747493,0.092462495,0.10630874,0.2277625,0.204415,0.17087875,0.36355647,-0.05402297,-0.37709996,0.040543143
562,309,4,84,development,0.03725625,0.063656256,0.054484993,0.28739625,0.18377624,0.10146876,0.6812636,-0.21991947,-0.48546568,-0.15347157
255,454,4,36,development,0.0363625,0.05938001,0.059214994,0.22074999,0.14427249,0.09180249,0.57698286,-0.20951448,-0.4168497,-0.11642427
475,381,4,75,development,0.022048749,0.042935,0.038411252,0.16133626,0.10027249,0.061593756,0.615402,-0.23341638,-0.40038055,-0.13879421
368,217,3,53,outer_proxy_test,0.066172495,0.10027249,0.1170475,0.23540749,0.2404675,0.1911325,0.33581588,0.01063308,-0.4114428,0.08486641
439,523,4,67,development,0.008903749,0.017112501,0.01021,0.08239749,0.03109625,0.014747493,0.7794995,-0.45201823,-0.2900666,-0.37701482
123,10,2,10,development,0.1806,0.2525125,0.3206575,0.42909002,0.525945,0.49954504,0.1446254,0.10141511,-0.3512491,0.16268194
134,213,1,23,development,0.0816275,0.12348251,0.14534499,0.25155002,0.23549001,0.19366251,0.26758975,-0.03297472,-0.31202248,0.06674602
114,594,4,18,development,0.04242625,0.07432625,0.071878746,0.31122503,0.1992175,0.12172249,0.62475574,-0.21943222,-0.45656773,-0.13214147
645,152,2,92,development,0.08283751,0.12771751,0.15219249,0.28009498,0.28565,0.22792749,0.2958737,0.009818971,-0.38206318,0.09354686
42,551,5,8,development,0.072579995,0.113829985,0.12980749,0.328385,0.30278254,0.20834751,0.4333932,-0.04056365,-0.45354506,0.037939947
221,473,5,37,development,0.06156625,0.0982925,0.10705125,0.30213627,0.25887874,0.17415126,0.47676188,-0.07710584,-0.44960573,0.0030528456
455,27,1,60,development,0.07035251,0.10557999,0.11968751,0.20672499,0.2046075,0.175485,0.2666487,-0.005147867,-0.31925052,0.07851626
428,457,5,66,development,0.047499992,0.07841,0.08561501,0.32633626,0.2395325,0.144355,0.584344,-0.15339911,-0.50676614,-0.06965646
48,103,3,1,development,0.059434995,0.09632625,0.104012504,0.26286623,0.22944,0.1663275,0.43298697,-0.06789722,-0.40861738,0.017005337
331,533,4,47,development,0.034093745,0.061071247,0.058871254,0.24385,0.170865,0.106281236,0.611053,-0.17598832,-0.47337902,-0.09495642
130,84,3,11,outer_proxy_test,0.07130125,0.10740875,0.12850125,0.22424251,0.23309751,0.201665,0.27141872,0.019361963,-0.36912322,0.10051853
410,187,3,62,development,0.06838624,0.10122126,0.113555,0.23983501,0.24603625,0.18092999,0.35733894,0.012763129,-0.4170248,0.07692278
585,6,2,80,development,0.09181625,0.13131998,0.16075875,0.22053,0.283835,0.25573,0.15676112,0.12551425,-0.36736885,0.17471328
438,247,3,63,development,0.0493975,0.0771725,0.079345,0.21714751,0.20259999,0.13208999,0.46477568,-0.034657806,-0.44831958,0.028077072
570,329,4,84,development,0.026063748,0.052161247,0.04044625,0.23366125,0.14003749,0.07432625,0.7048876,-0.25053272,-0.45721552,-0.18000838
300,376,4,45,development,0.021265,0.0412025,0.03421749,0.17369749,0.09994249,0.05536501,0.6708511,-0.26953298,-0.41616774,-0.18474127
527,384,4,75,development,0.0234925,0.047967494,0.0363075,0.28688753,0.14031251,0.06394501,0.77532136,-0.3431063,-0.4904664,-0.27466124
599,576,1,88,development,0.058500007,0.10208751,0.11902751,0.235215,0.23452751,0.1783175,0.32798854,-0.0014635251,-0.3934465,0.09244986
163,158,2,22,development,0.098869994,0.142375,0.16794999,0.2273225,0.26433748,0.24052249,0.15020654,0.07528572,-0.29987395,0.13987839
537,293,2,84,development,0.08336,0.1296975,0.16086875,0.22295,0.28569126,0.2297425,0.16174626,0.123350725,-0.37553677,0.18628716
243,469,2,37,development,0.094964996,0.12711251,0.14838375,0.22592,0.32690004,0.30077502,0.20714794,0.18266347,-0.4400485,0.19392721
101,461,4,16,development,0.050552502,0.08440499,0.080115005,0.28939003,0.21214251,0.1323375,0.5663658,-0.15402293,-0.43074894,-0.07542708
265,469,4,37,development,0.013345003,0.022640005,0.016259998,0.1168275,0.043457493,0.020604998,0.7556495,-0.45774722,-0.31495124,-0.3710307
527,320,5,74,development,0.044255003,0.069252506,0.07799749,0.24637999,0.203315,0.13022001,0.5190943,-0.09576487,-0.4918506,-0.016299564
9,226,3,3,development,0.0712325,0.114545,0.13334125,0.25929123,0.2475625,0.1989975,0.32078338,-0.023140274,-0.36734253,0.0708154
378,68,3,51,development,0.056464985,0.08962999,0.09699999,0.27412748,0.20485501,0.1411375,0.4772686,-0.14462422,-0.39127636,-0.045438487
119,290,5,14,development,0.0073362514,0.01341375,0.011942498,0.02143,0.011708751,0.0068137497,0.28429103,-0.2933499,0.06786738,-0.09758196
282,359,1,45,development,0.07994999,0.119440004,0.13451,0.21901749,0.24957,0.21703751,0.2390408,0.06520128,-0.35264626,0.12460702
98,424,5,16,development,0.07539876,0.11191875,0.12674125,0.2785,0.28564999,0.21366875,0.37448987,0.012673925,-0.43698415,0.07633204
569,33,2,80,development,0.082232505,0.121915,0.14892,0.21826124,0.27980626,0.24840125,0.18884745,0.12356762,-0.39303687,0.17584886
517,436,4,76,development,0.012561247,0.018184997,0.013784997,0.053220004,0.022309996,0.012836248,0.5885383,-0.40924147,-0.10186442,-0.29139528
513,81,2,71,development,0.09358999,0.13616,0.17142875,0.22598875,0.27157,0.25188002,0.13728634,0.09160979,-0.33210704,0.16184588
383,373,3,55,outer_proxy_test,0.07412,0.113706246,0.13639374,0.26459876,0.27653375,0.21515375,0.31971923,0.022055589,-0.41724965,0.09872827
294,369,4,45,development,0.020192504,0.040295005,0.033557504,0.19987749,0.10516749,0.05387999,0.7124895,-0.31047878,-0.44597396,-0.22671719
239,403,5,36,development,0.06787749,0.104700014,0.12524249,0.25691253,0.26343,0.19011499,0.34454617,0.012525345,-0.43117914,0.089538656
609,159,2,92,development,0.11070876,0.16537876,0.20459375,0.2781975,0.30711377,0.27438873,0.1524546,0.04940323,-0.299973,0.1363529
