date,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,RH2M,WS10M,year,month,dtr
1991-11-26,0.0,21.83,11.52,16.94,23.61,2.08,1991,11,10.309999999999999
1991-11-27,0.0,24.63,9.68,15.62,40.18,2.85,1991,11,14.95
1991-11-28,0.0,24.64,11.18,16.54,29.02,2.37,1991,11,13.46
1991-11-29,0.0,22.05,9.57,14.59,31.15,4.65,1991,11,12.48
1991-11-30,0.01,22.5,7.87,13.67,34.46,2.92,1991,11,14.629999999999999
1991-12-01,4.19,21.65,7.97,12.89,31.15,2.88,1991,12,13.68
1991-12-02,0.0,22.65,6.63,13.38,22.79,2.91,1991,12,16.02
1991-12-03,0.0,21.84,8.9,14.66,17.43,1.67,1991,12,12.94
1991-12-04,0.0,24.1,10.9,16.43,23.42,2.49,1991,12,13.200000000000001
1991-12-05,0.0,22.97,10.27,15.26,43.27,3.3,1991,12,12.7
1991-12-06,0.0,24.41,10.98,16.16,37.55,2.98,1991,12,13.43
1991-12-07,0.04,24.65,12.76,17.73,31.06,1.64,1991,12,11.889999999999999
1991-12-08,0.27,24.06,11.36,15.91,39.16,2.5,1991,12,12.7
1991-12-09,0.36,23.5,11.03,16.05,36.61,2.27,1991,12,12.47
1991-12-10,0.0,23.36,9.48,15.34,37.25,2.67,1991,12,13.879999999999999
1991-12-11,0.63,19.78,9.46,13.52,44.36,2.43,1991,12,10.32
1991-12-12,0.26,23.03,10.34,15.87,43.81,2.29,1991,12,12.690000000000001
1991-12-13,0.12,23.89,10.92,16.23,51.18,2.74,1991,12,12.97
1991-12-14,0.26,25.17,12.91,17.53,45.76,2.01,1991,12,12.260000000000002
1991-12-15,0.0,23.27,12.89,16.48,43.46,1.97,1991,12,10.379999999999999
1991-12-16,0.0,21.67,12.8,16.33,36.47,2.31,1991,12,8.870000000000001
1991-12-17,0.0,21.45,14.16,16.52,32.15,2.17,1991,12,7.289999999999999
1991-12-18,0.0,19.53,12.87,15.82,34.18,1.83,1991,12,6.660000000000002
1991-12-19,0.0,21.97,13.16,16.19,42.3,2.74,1991,12,8.809999999999999
1991-12-20,0.0,21.64,13.21,16.13,34.45,3.22,1991,12,8.43
1991-12-21,1.13,16.06,11.41,13.29,57.48,3.83,1991,12,4.649999999999999
1991-12-22,14.86,17.57,8.35,12.3,77.42,2.23,1991,12,9.22
1991-12-23,1.42,18.42,8.23,12.1,62.95,1.98,1991,12,10.190000000000001
1991-12-24,0.0,19.27,7.59,12.32,52.82,1.8,1991,12,11.68
1991-12-25,0.02,15.94,6.48,11.01,58.14,1.37,1991,12,9.459999999999999
1991-12-26,0.0,17.43,4.27,9.91,59.22,2.46,1991,12,13.16
1991-12-27,0.07,14.99,5.57,9.77,54.68,2.42,1991,12,9.42
1991-12-28,0.79,16.03,4.13,9.01,58.93,2.3,1991,12,11.900000000000002
1991-12-29,0.1,16.34,4.41,9.34,49.99,2.1,1991,12,11.93
1991-12-30,0.0,16.15,5.05,9.65,44.73,1.98,1991,12,11.099999999999998
1991-12-31,0.0,16.63,3.33,8.14,49.12,2.58,1991,12,13.299999999999999
1992-01-01,0.0,16.01,2.8,7.98,47.32,2.45,1992,1,13.21
1992-01-02,0.0,18.37,4.94,9.79,49.0,2.65,1992,1,13.43
1992-01-03,0.0,16.95,5.36,10.15,48.79,2.89,1992,1,11.59
1992-01-04,0.0,20.04,8.6,13.38,51.28,1.85,1992,1,11.44
1992-01-05,0.0,17.63,7.78,11.53,61.28,2.81,1992,1,9.849999999999998
1992-01-06,0.0,20.29,8.2,13.36,49.43,2.43,1992,1,12.09
1992-01-07,0.0,17.16,9.41,12.35,59.96,4.51,1992,1,7.75
1992-01-08,7.92,19.03,7.22,12.2,63.43,1.86,1992,1,11.810000000000002
1992-01-09,0.28,18.1,7.8,11.55,61.36,2.35,1992,1,10.3
1992-01-10,0.22,16.86,5.39,10.57,55.99,3.09,1992,1,11.469999999999999
1992-01-11,3.58,16.91,3.66,8.94,51.27,2.32,1992,1,13.25
1992-01-12,2.06,13.8,2.15,6.84,54.05,3.1,1992,1,11.65
1992-01-13,0.02,18.27,4.57,10.79,40.82,2.26,1992,1,13.7
1992-01-14,0.0,14.12,5.64,9.49,53.63,2.57,1992,1,8.48
1992-01-15,0.0,18.19,6.63,11.52,50.32,1.86,1992,1,11.560000000000002
1992-01-16,0.0,20.2,7.45,11.77,45.9,2.39,1992,1,12.75
1992-01-17,0.0,18.24,5.33,10.65,47.07,3.05,1992,1,12.909999999999998
1992-01-18,0.0,17.56,9.28,12.59,41.41,1.63,1992,1,8.28
1992-01-19,0.0,20.49,8.65,12.9,48.86,2.56,1992,1,11.839999999999998
1992-01-20,0.0,21.24,8.42,13.22,53.85,2.17,1992,1,12.819999999999999
1992-01-21,0.0,21.08,7.8,13.2,52.83,2.26,1992,1,13.279999999999998
1992-01-22,0.0,19.77,6.47,12.3,55.83,2.71,1992,1,13.3
1992-01-23,0.02,18.71,9.81,13.22,56.02,1.93,1992,1,8.9
1992-01-24,4.82,14.85,8.92,11.58,77.65,3.72,1992,1,5.93
1992-01-25,0.2,15.27,9.84,12.21,81.13,3.04,1992,1,5.43
1992-01-26,3.37,13.22,10.06,11.23,86.97,3.09,1992,1,3.16
1992-01-27,2.94,17.13,9.52,12.59,78.94,1.21,1992,1,7.609999999999999
1992-01-28,3.88,13.54,8.81,10.94,86.32,1.64,1992,1,4.729999999999999
1992-01-29,13.5,14.19,9.21,11.08,90.95,4.81,1992,1,4.979999999999999
1992-01-30,42.7,15.77,8.6,11.69,89.29,3.35,1992,1,7.17
1992-01-31,5.22,17.34,6.86,11.1,77.75,2.2,1992,1,10.48
1992-02-01,4.69,18.55,6.46,11.36,55.97,2.75,1992,2,12.09
1992-02-02,0.0,18.39,3.56,10.8,54.27,2.7,1992,2,14.83
1992-02-03,0.0,18.7,4.29,10.84,58.59,2.66,1992,2,14.41
1992-02-04,0.0,17.82,7.9,11.63,52.47,2.1,1992,2,9.92
1992-02-05,0.07,16.62,6.93,11.48,70.0,2.4,1992,2,9.690000000000001
1992-02-06,9.2,11.68,7.51,10.03,85.58,4.75,1992,2,4.17
1992-02-07,6.38,13.81,6.11,10.15,80.61,1.44,1992,2,7.7
1992-02-08,0.0,16.95,3.16,9.36,66.06,2.87,1992,2,13.79
1992-02-09,0.15,18.8,5.27,11.03,50.94,2.14,1992,2,13.530000000000001
1992-02-10,0.0,19.09,5.72,11.12,48.15,2.26,1992,2,13.370000000000001
1992-02-11,0.0,19.53,5.46,11.95,46.3,2.32,1992,2,14.07
1992-02-12,0.03,13.28,6.59,9.42,68.97,4.9,1992,2,6.6899999999999995
1992-02-13,35.4,16.26,6.52,11.04,82.18,2.69,1992,2,9.740000000000002
1992-02-14,0.14,17.54,4.82,10.01,64.57,3.09,1992,2,12.719999999999999
1992-02-15,0.81,19.93,4.65,11.01,52.09,3.13,1992,2,15.28
1992-02-16,0.0,18.72,3.5,10.71,50.02,2.99,1992,2,15.219999999999999
1992-02-17,0.0,19.52,6.18,12.4,52.52,2.18,1992,2,13.34
1992-02-18,0.0,19.57,5.44,11.84,53.38,3.06,1992,2,14.129999999999999
1992-02-19,0.0,15.44,5.33,10.04,63.58,2.31,1992,2,10.11
1992-02-20,0.05,15.85,5.0,10.57,65.92,1.96,1992,2,10.85
1992-02-21,0.0,18.23,6.63,11.74,60.34,1.59,1992,2,11.600000000000001
1992-02-22,0.0,19.31,6.49,12.05,58.02,2.34,1992,2,12.819999999999999
1992-02-23,0.0,21.06,6.46,12.72,54.88,2.75,1992,2,14.599999999999998
1992-02-24,0.0,21.78,5.63,12.94,49.02,2.7,1992,2,16.150000000000002
1992-02-25,0.0,22.01,8.22,14.76,41.72,2.43,1992,2,13.790000000000001
1992-02-26,0.0,23.19,10.61,15.73,48.21,2.23,1992,2,12.580000000000002
1992-02-27,0.01,21.84,9.79,14.5,55.38,3.91,1992,2,12.05
1992-02-28,5.35,17.26,10.54,13.67,67.73,5.76,1992,2,6.720000000000002
1992-02-29,3.89,22.34,7.97,14.4,64.03,4.86,1992,2,14.370000000000001
1992-03-01,1.7,20.85,5.97,12.48,50.07,3.04,1992,3,14.880000000000003
1992-03-02,0.99,22.06,7.11,13.46,43.88,2.74,1992,3,14.95
1992-03-03,0.0,22.5,8.16,14.26,43.65,2.76,1992,3,14.34
1992-03-04,0.0,22.8,6.85,14.66,43.19,2.84,1992,3,15.950000000000001
1992-03-05,0.0,20.54,9.16,14.02,54.96,2.96,1992,3,11.379999999999999
1992-03-06,0.0,22.5,7.86,13.8,55.48,3.14,1992,3,14.64
1992-03-07,0.02,22.77,8.08,14.6,48.09,3.13,1992,3,14.69
1992-03-08,0.0,23.55,8.73,15.12,47.65,3.09,1992,3,14.82
1992-03-09,0.0,25.1,9.17,16.7,43.36,2.47,1992,3,15.930000000000001
1992-03-10,0.13,24.93,10.25,16.61,47.6,3.47,1992,3,14.68
1992-03-11,0.7,21.82,12.03,16.11,50.48,7.09,1992,3,9.790000000000001
1992-03-12,0.14,21.82,9.52,15.03,59.58,4.65,1992,3,12.3
1992-03-13,6.57,21.09,9.96,14.6,55.01,4.88,1992,3,11.129999999999999
1992-03-14,0.22,20.88,5.17,12.13,56.37,3.08,1992,3,15.709999999999999
1992-03-15,0.66,22.16,5.82,13.43,44.06,3.6,1992,3,16.34
1992-03-16,0.0,24.35,7.81,15.46,46.44,2.85,1992,3,16.540000000000003
1992-03-17,0.0,26.41,11.33,18.54,45.0,2.58,1992,3,15.08
1992-03-18,0.0,26.35,11.11,18.24,47.14,2.5,1992,3,15.240000000000002
1992-03-19,0.02,24.79,12.43,17.89,49.51,2.8,1992,3,12.36
1992-03-20,3.36,21.19,12.09,15.8,64.88,4.6,1992,3,9.100000000000001
1992-03-21,0.19,24.37,10.36,17.5,55.18,2.22,1992,3,14.010000000000002
1992-03-22,5.38,18.0,12.22,15.14,78.42,3.4,1992,3,5.779999999999999
1992-03-23,16.99,20.87,13.05,16.05,83.71,5.24,1992,3,7.82
1992-03-24,28.91,22.61,11.6,17.18,72.74,2.43,1992,3,11.01
1992-03-25,4.79,19.56,12.74,16.01,76.54,5.54,1992,3,6.8199999999999985
1992-03-26,57.08,21.55,12.76,16.6,83.52,6.33,1992,3,8.790000000000001
1992-03-27,0.0,22.8,12.24,16.57,70.89,2.33,1992,3,10.56
1992-03-28,1.95,21.39,11.55,16.29,61.0,2.36,1992,3,9.84
1992-03-29,0.35,21.83,10.24,15.5,69.83,2.07,1992,3,11.589999999999998
1992-03-30,0.7,22.89,10.22,16.6,59.3,1.85,1992,3,12.67
1992-03-31,0.0,23.96,9.27,16.59,59.41,3.23,1992,3,14.690000000000001
1992-04-01,0.0,24.4,13.27,18.36,54.05,2.31,1992,4,11.129999999999999
1992-04-02,0.0,25.93,14.68,19.83,50.8,2.31,1992,4,11.25
1992-04-03,0.0,26.77,12.71,19.75,58.63,2.43,1992,4,14.059999999999999
1992-04-04,0.06,26.36,14.53,19.66,59.98,2.73,1992,4,11.83
1992-04-05,1.57,23.88,12.68,17.66,67.78,2.82,1992,4,11.2
1992-04-06,5.64,23.78,13.63,18.17,68.06,2.72,1992,4,10.15
1992-04-07,0.06,24.84,11.13,17.99,60.2,2.99,1992,4,13.709999999999999
1992-04-08,0.19,26.33,13.1,19.73,53.91,2.01,1992,4,13.229999999999999
1992-04-09,0.0,27.03,13.4,20.46,53.05,2.93,1992,4,13.63
1992-04-10,0.03,25.02,14.39,19.03,55.12,3.68,1992,4,10.629999999999999
1992-04-11,1.05,25.81,11.66,19.21,51.75,1.91,1992,4,14.149999999999999
1992-04-12,0.28,26.6,12.44,19.83,52.93,2.22,1992,4,14.160000000000002
1992-04-13,0.02,27.69,13.19,20.91,48.57,2.36,1992,4,14.500000000000002
1992-04-14,0.02,30.19,14.08,22.15,52.89,1.89,1992,4,16.11
1992-04-15,0.08,29.4,15.1,22.04,53.81,2.44,1992,4,14.299999999999999
1992-04-16,0.33,31.04,15.03,22.63,53.08,2.93,1992,4,16.009999999999998
1992-04-17,0.0,31.28,17.54,22.29,57.1,3.69,1992,4,13.740000000000002
1992-04-18,1.82,31.9,15.68,23.29,52.0,2.85,1992,4,16.22
1992-04-19,2.75,26.63,18.04,22.48,54.84,2.59,1992,4,8.59
1992-04-20,0.78,31.08,16.31,23.58,54.71,2.97,1992,4,14.77
1992-04-21,2.89,25.3,16.33,20.87,61.95,4.24,1992,4,8.970000000000002
1992-04-22,0.64,27.25,15.16,21.34,54.28,1.4,1992,4,12.09
1992-04-23,9.35,30.5,14.98,22.82,51.22,2.45,1992,4,15.52
1992-04-24,0.09,31.92,16.33,23.77,48.46,2.76,1992,4,15.590000000000003
1992-04-25,0.0,33.39,17.95,25.41,47.31,2.32,1992,4,15.440000000000001
1992-04-26,0.0,33.9,18.14,25.81,47.18,2.98,1992,4,15.759999999999998
1992-04-27,0.0,34.37,18.48,26.26,47.68,3.33,1992,4,15.889999999999997
1992-04-28,0.0,35.36,20.15,26.39,46.48,3.24,1992,4,15.21
1992-04-29,1.94,33.53,20.09,26.25,46.19,2.74,1992,4,13.440000000000001
1992-04-30,1.26,33.06,19.71,26.36,48.69,2.38,1992,4,13.350000000000001
1992-05-01,2.63,31.22,18.13,24.31,49.98,2.45,1992,5,13.09
1992-05-02,0.76,33.09,17.24,24.93,46.2,2.7,1992,5,15.850000000000005
1992-05-03,2.15,32.29,19.67,25.42,44.06,3.88,1992,5,12.619999999999997
1992-05-04,7.03,31.14,16.82,24.22,52.01,3.6,1992,5,14.32
1992-05-05,0.4,30.51,17.1,24.12,43.2,3.17,1992,5,13.41
1992-05-06,6.2,31.4,16.45,23.53,49.44,2.87,1992,5,14.95
1992-05-07,0.0,33.47,16.82,24.69,44.14,3.65,1992,5,16.65
1992-05-08,0.0,33.31,16.61,25.38,39.46,2.86,1992,5,16.700000000000003
1992-05-09,0.0,34.69,18.21,26.17,40.23,3.59,1992,5,16.479999999999997
1992-05-10,0.68,35.67,18.65,27.19,43.27,3.54,1992,5,17.020000000000003
1992-05-11,0.0,37.6,20.3,29.3,39.49,3.03,1992,5,17.3
1992-05-12,0.0,39.43,21.95,30.42,39.23,3.2,1992,5,17.48
1992-05-13,0.0,39.46,22.67,30.5,39.55,3.69,1992,5,16.79
1992-05-14,0.0,38.18,23.05,29.92,40.17,3.06,1992,5,15.129999999999999
1992-05-15,0.0,37.15,21.42,29.06,39.37,2.76,1992,5,15.729999999999997
1992-05-16,2.4,29.77,19.65,24.45,52.35,3.24,1992,5,10.120000000000001
1992-05-17,0.33,34.24,19.13,26.2,43.82,2.85,1992,5,15.110000000000003
1992-05-18,4.53,33.7,19.21,26.78,41.0,2.62,1992,5,14.490000000000002
1992-05-19,0.0,35.49,18.28,26.92,38.81,3.21,1992,5,17.21
1992-05-20,0.0,35.16,18.88,27.25,38.06,3.03,1992,5,16.279999999999998
1992-05-21,0.0,37.47,21.79,29.3,31.23,2.95,1992,5,15.68
1992-05-22,0.0,38.87,19.96,29.88,30.55,3.34,1992,5,18.909999999999997
1992-05-23,0.0,41.3,23.04,31.95,27.72,3.35,1992,5,18.259999999999998
1992-05-24,0.0,41.31,23.12,31.95,26.46,3.51,1992,5,18.19
1992-05-25,0.0,42.62,22.62,32.74,22.76,3.67,1992,5,19.999999999999996
1992-05-26,3.71,37.55,23.73,31.0,24.47,3.46,1992,5,13.819999999999997
1992-05-27,1.47,35.78,20.75,28.71,37.62,2.96,1992,5,15.030000000000001
1992-05-28,8.55,34.46,19.99,26.07,50.56,3.51,1992,5,14.470000000000002
1992-05-29,0.37,30.92,19.49,24.63,50.56,2.66,1992,5,11.430000000000003
1992-05-30,0.02,34.37,18.67,26.33,40.65,2.41,1992,5,15.699999999999996
1992-05-31,0.14,35.07,18.64,26.96,34.02,2.89,1992,5,16.43
1992-06-01,0.24,37.07,19.8,28.64,28.64,3.11,1992,6,17.27
1992-06-02,0.0,39.64,20.57,30.31,23.28,3.14,1992,6,19.07
1992-06-03,0.0,38.41,21.25,29.85,24.99,3.32,1992,6,17.159999999999997
1992-06-04,0.01,41.55,21.95,32.02,22.76,2.69,1992,6,19.599999999999998
1992-06-05,0.08,42.26,24.24,33.68,21.76,2.59,1992,6,18.02
1992-06-06,0.0,43.35,25.97,34.72,19.79,3.16,1992,6,17.380000000000003
1992-06-07,0.0,43.01,25.63,34.45,19.57,3.34,1992,6,17.38
1992-06-08,0.0,43.45,26.16,34.79,16.6,3.04,1992,6,17.290000000000003
1992-06-09,0.02,41.96,26.12,33.92,16.51,2.25,1992,6,15.84
1992-06-10,0.0,44.01,25.49,35.09,15.2,2.75,1992,6,18.52
1992-06-11,0.03,42.74,26.08,34.82,14.33,3.04,1992,6,16.660000000000004
1992-06-12,0.92,40.54,25.99,33.43,16.11,2.88,1992,6,14.55
1992-06-13,1.21,41.76,24.54,33.87,18.15,3.04,1992,6,17.22
1992-06-14,1.85,42.82,26.76,34.77,15.6,2.61,1992,6,16.06
1992-06-15,0.0,43.11,25.03,34.23,16.21,3.4,1992,6,18.08
1992-06-16,0.0,43.98,25.6,35.12,13.81,3.08,1992,6,18.379999999999995
1992-06-17,0.0,45.13,25.51,35.95,13.19,3.17,1992,6,19.62
1992-06-18,0.0,45.06,25.92,36.0,11.89,3.07,1992,6,19.14
1992-06-19,0.0,43.57,27.42,36.41,12.15,2.93,1992,6,16.15
1992-06-20,0.0,44.14,25.95,36.09,13.77,3.16,1992,6,18.19
1992-06-21,0.04,44.58,27.31,36.47,16.57,2.89,1992,6,17.27
1992-06-22,8.49,40.12,28.35,34.09,30.21,2.32,1992,6,11.769999999999996
1992-06-23,0.38,42.69,25.81,34.32,24.75,2.92,1992,6,16.88
1992-06-24,0.72,43.5,23.94,34.5,19.15,3.29,1992,6,19.56
1992-06-25,0.0,42.99,26.86,35.17,15.1,2.17,1992,6,16.130000000000003
1992-06-26,0.0,44.61,26.24,35.7,12.81,2.35,1992,6,18.37
1992-06-27,0.0,43.07,25.38,34.99,16.19,3.64,1992,6,17.69
1992-06-28,0.2,43.03,26.65,35.49,23.13,2.7,1992,6,16.380000000000003
1992-06-29,0.06,41.0,28.75,35.15,25.34,2.24,1992,6,12.25
1992-06-30,0.0,41.21,28.21,34.49,23.35,2.77,1992,6,13.0
1992-07-01,0.02,39.82,26.35,33.4,24.56,2.78,1992,7,13.469999999999999
1992-07-02,4.82,38.1,24.44,31.51,36.35,2.91,1992,7,13.66
1992-07-03,0.58,39.19,24.71,32.14,33.65,2.67,1992,7,14.479999999999997
1992-07-04,0.0,40.62,24.83,33.2,24.27,2.26,1992,7,15.79
1992-07-05,0.0,42.65,23.45,34.28,17.69,2.71,1992,7,19.2
1992-07-06,0.0,44.48,25.5,36.16,14.53,2.18,1992,7,18.979999999999997
1992-07-07,0.0,43.89,24.85,35.13,14.88,3.28,1992,7,19.04
1992-07-08,0.0,44.88,26.19,35.81,16.97,2.98,1992,7,18.69
1992-07-09,0.01,41.56,26.07,34.09,24.11,3.11,1992,7,15.490000000000002
1992-07-10,4.88,39.41,27.48,33.25,34.92,1.83,1992,7,11.929999999999996
1992-07-11,9.58,37.34,25.6,31.78,49.57,1.78,1992,7,11.740000000000002
1992-07-12,0.09,38.26,26.37,32.45,47.22,1.39,1992,7,11.889999999999997
1992-07-13,1.02,39.15,26.81,32.93,45.02,2.04,1992,7,12.34
1992-07-14,39.02,35.3,26.21,31.0,54.7,1.2,1992,7,9.089999999999996
1992-07-15,37.66,34.21,25.44,30.47,59.13,1.44,1992,7,8.77
1992-07-16,5.34,37.44,24.59,31.48,55.47,2.12,1992,7,12.849999999999998
1992-07-17,6.1,35.47,25.43,30.72,55.09,1.86,1992,7,10.04
1992-07-18,8.9,34.19,24.48,29.86,58.87,1.49,1992,7,9.709999999999997
1992-07-19,3.99,35.46,24.28,30.12,61.29,1.71,1992,7,11.18
1992-07-20,2.17,34.31,24.79,29.68,65.62,2.44,1992,7,9.520000000000003
1992-07-21,7.67,34.41,25.45,30.03,66.14,1.92,1992,7,8.959999999999997
1992-07-22,4.45,29.58,24.63,27.02,80.83,3.13,1992,7,4.949999999999999
1992-07-23,0.22,33.89,24.21,28.83,68.76,2.25,1992,7,9.68
1992-07-24,3.08,35.76,24.65,29.76,66.13,2.22,1992,7,11.11
1992-07-25,0.71,35.93,24.16,29.76,65.45,2.13,1992,7,11.77
1992-07-26,6.09,35.94,24.84,30.55,61.45,1.79,1992,7,11.099999999999998
1992-07-27,0.77,35.73,25.29,30.78,61.05,1.67,1992,7,10.439999999999998
1992-07-28,0.22,36.94,25.69,31.6,59.17,1.82,1992,7,11.249999999999996
1992-07-29,1.73,37.0,26.25,31.48,59.35,2.14,1992,7,10.75
1992-07-30,4.4,35.94,25.19,30.67,58.8,2.36,1992,7,10.749999999999996
1992-07-31,4.77,35.86,25.06,30.78,58.76,1.45,1992,7,10.8
1992-08-01,0.45,37.61,25.32,31.71,57.89,1.63,1992,8,12.29
1992-08-02,0.0,38.25,26.74,32.18,55.29,1.71,1992,8,11.510000000000002
1992-08-03,22.2,33.76,25.56,29.15,70.64,3.28,1992,8,8.2
1992-08-04,37.27,31.95,23.56,27.31,79.66,3.28,1992,8,8.39
1992-08-05,4.63,29.22,23.69,26.31,82.5,2.63,1992,8,5.529999999999998
1992-08-06,1.34,33.59,22.26,27.99,69.36,1.73,1992,8,11.330000000000002
1992-08-07,1.19,34.73,24.09,29.71,62.68,1.67,1992,8,10.639999999999997
1992-08-08,6.77,33.41,24.55,28.9,69.7,3.12,1992,8,8.859999999999996
1992-08-09,65.72,30.66,23.97,27.12,78.86,2.86,1992,8,6.690000000000001
1992-08-10,0.02,32.73,22.64,27.44,73.9,2.02,1992,8,10.089999999999996
1992-08-11,1.13,33.41,23.23,28.53,65.46,1.4,1992,8,10.179999999999996
1992-08-12,0.14,33.73,22.64,28.96,66.14,1.51,1992,8,11.089999999999996
1992-08-13,0.0,34.49,24.78,29.62,67.56,1.83,1992,8,9.71
1992-08-14,0.63,34.87,24.85,29.89,64.34,1.54,1992,8,10.019999999999996
1992-08-15,0.33,35.3,25.03,30.46,62.57,1.8,1992,8,10.269999999999996
1992-08-16,2.8,35.14,25.4,30.04,65.99,1.76,1992,8,9.740000000000002
1992-08-17,7.5,32.97,24.92,28.72,71.34,1.95,1992,8,8.049999999999997
1992-08-18,13.31,32.01,24.05,28.33,71.4,0.93,1992,8,7.959999999999997
1992-08-19,1.2,33.53,23.87,28.85,65.46,1.41,1992,8,9.66
1992-08-20,12.09,33.53,22.48,28.36,67.24,1.94,1992,8,11.05
1992-08-21,0.0,33.7,23.41,28.75,65.87,1.66,1992,8,10.290000000000003
1992-08-22,0.0,34.53,24.15,29.8,60.1,2.04,1992,8,10.380000000000003
1992-08-23,0.0,36.4,24.05,30.18,57.51,2.21,1992,8,12.349999999999998
1992-08-24,0.0,36.1,23.7,29.88,60.24,1.89,1992,8,12.400000000000002
1992-08-25,0.04,36.1,24.51,30.15,62.79,2.58,1992,8,11.59
1992-08-26,0.02,36.42,24.36,30.13,63.05,2.03,1992,8,12.060000000000002
1992-08-27,1.33,35.17,23.61,29.12,63.12,2.07,1992,8,11.560000000000002
1992-08-28,15.4,33.81,23.54,28.67,66.65,1.68,1992,8,10.270000000000003
1992-08-29,1.45,35.39,23.5,29.36,59.67,1.91,1992,8,11.89
1992-08-30,0.0,36.54,23.28,30.36,53.9,1.76,1992,8,13.259999999999998
1992-08-31,0.0,37.75,24.41,31.73,49.79,1.87,1992,8,13.34
1992-09-01,0.03,37.63,25.88,31.95,51.35,1.67,1992,9,11.750000000000004
1992-09-02,0.0,36.63,24.8,30.5,58.74,1.94,1992,9,11.830000000000002
1992-09-03,34.06,34.27,25.82,29.78,63.14,1.55,1992,9,8.450000000000003
1992-09-04,0.28,32.32,22.82,27.01,70.89,2.25,1992,9,9.5
1992-09-05,0.4,34.17,22.29,28.08,63.61,1.57,1992,9,11.880000000000003
1992-09-06,0.06,34.14,23.53,28.98,60.52,2.0,1992,9,10.61
1992-09-07,0.86,32.6,23.06,27.77,67.59,2.43,1992,9,9.540000000000003
1992-09-08,1.76,31.46,22.92,26.72,70.98,3.24,1992,9,8.54
1992-09-09,48.47,27.84,20.71,24.22,86.82,3.86,1992,9,7.129999999999999
1992-09-10,92.6,28.36,20.92,24.24,84.44,2.07,1992,9,7.439999999999998
1992-09-11,0.56,29.16,19.85,24.35,74.94,2.05,1992,9,9.309999999999999
1992-09-12,0.84,29.93,20.01,25.16,67.63,1.62,1992,9,9.919999999999998
1992-09-13,0.0,30.47,21.38,25.88,65.65,1.25,1992,9,9.09
1992-09-14,1.45,29.93,20.95,25.25,72.64,1.96,1992,9,8.98
1992-09-15,2.35,29.69,20.99,25.29,72.37,1.74,1992,9,8.700000000000003
1992-09-16,0.38,30.13,20.93,25.24,68.29,1.89,1992,9,9.2
1992-09-17,2.93,28.87,18.97,24.2,66.37,1.72,1992,9,9.900000000000002
1992-09-18,0.41,29.03,18.45,24.15,67.11,2.13,1992,9,10.580000000000002
1992-09-19,0.0,29.12,18.67,23.93,66.02,1.91,1992,9,10.45
1992-09-20,0.0,29.12,17.56,23.72,62.95,2.24,1992,9,11.560000000000002
1992-09-21,0.0,30.37,17.91,24.44,58.54,2.38,1992,9,12.46
1992-09-22,0.0,31.34,18.92,24.78,54.05,2.08,1992,9,12.419999999999998
1992-09-23,0.0,31.67,18.51,25.3,45.91,1.84,1992,9,13.16
1992-09-24,0.0,31.72,17.53,24.88,48.02,1.75,1992,9,14.189999999999998
1992-09-25,0.0,31.11,17.36,24.16,49.55,2.34,1992,9,13.75
1992-09-26,0.0,31.06,17.58,24.21,49.95,2.05,1992,9,13.48
1992-09-27,0.0,30.73,18.14,23.91,51.3,1.87,1992,9,12.59
1992-09-28,0.0,30.55,17.6,23.98,49.6,1.86,1992,9,12.95
1992-09-29,0.0,30.62,17.41,23.8,51.42,1.96,1992,9,13.21
1992-09-30,0.0,31.49,17.26,24.0,54.86,2.76,1992,9,14.229999999999997
1992-10-01,0.0,31.78,17.93,24.12,54.44,3.11,1992,10,13.850000000000001
1992-10-02,1.85,31.27,17.46,23.73,52.73,3.26,1992,10,13.809999999999999
1992-10-03,0.8,31.84,17.11,24.1,52.84,2.46,1992,10,14.73
1992-10-04,2.48,31.82,16.86,23.95,51.85,2.63,1992,10,14.96
1992-10-05,0.0,30.31,17.27,23.18,53.95,3.44,1992,10,13.04
1992-10-06,4.91,27.79,17.37,22.2,58.4,3.01,1992,10,10.419999999999998
1992-10-07,0.0,29.45,15.0,21.6,57.61,2.7,1992,10,14.45
1992-10-08,0.0,30.26,18.74,23.96,46.35,1.83,1992,10,11.520000000000003
1992-10-09,0.0,30.46,16.71,23.4,50.06,1.87,1992,10,13.75
1992-10-10,0.0,31.64,16.91,23.71,48.39,2.53,1992,10,14.73
1992-10-11,0.0,32.01,16.76,24.16,45.28,1.82,1992,10,15.249999999999996
1992-10-12,0.0,31.77,17.35,24.09,43.87,2.2,1992,10,14.419999999999998
1992-10-13,0.0,31.13,16.11,23.36,41.73,2.21,1992,10,15.02
1992-10-14,0.0,32.12,16.67,23.85,36.88,1.92,1992,10,15.449999999999996
1992-10-15,0.0,32.01,15.45,22.97,40.13,2.31,1992,10,16.56
1992-10-16,0.0,31.39,16.23,22.99,41.08,2.08,1992,10,15.16
1992-10-17,0.0,30.84,15.18,21.9,46.29,3.53,1992,10,15.66
1992-10-18,0.0,30.41,15.92,22.19,49.74,4.52,1992,10,14.49
1992-10-19,0.02,29.84,16.08,22.33,51.49,2.3,1992,10,13.760000000000002
1992-10-20,3.81,30.13,14.41,21.66,45.71,3.06,1992,10,15.719999999999999
1992-10-21,0.0,29.6,14.81,22.14,39.56,1.84,1992,10,14.790000000000001
