date,precipitation_sum,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,wind_speed_10m_mean
2001-02-08,0.0,13.88,24.86,5.6,20.99,3.86
2001-02-09,0.0,16.12,26.2,9.63,14.06,2.47
2001-02-10,0.0,15.01,24.51,8.15,11.41,2.78
2001-02-11,0.0,13.27,22.73,5.6,12.39,3.18
2001-02-12,0.0,13.87,23.95,6.91,13.89,2.51
2001-02-13,0.01,14.61,24.24,6.43,13.97,2.7
2001-02-14,0.52,16.21,24.75,11.16,36.72,3.25
2001-02-15,0.0,17.23,27.23,9.32,31.71,2.64
2001-02-16,0.02,16.48,23.37,12.17,29.45,1.93
2001-02-17,0.0,17.47,25.14,10.81,31.37,2.07
2001-02-18,0.01,17.06,26.35,10.26,32.05,2.54
2001-02-19,0.0,18.05,27.08,10.72,23.5,2.79
2001-02-20,0.4,14.83,19.97,10.84,39.19,3.77
2001-02-21,0.05,16.15,24.76,8.99,35.41,2.94
2001-02-22,0.43,17.83,24.14,11.42,26.6,1.92
2001-02-23,0.68,16.19,25.03,12.06,47.71,4.29
2001-02-24,1.29,17.55,25.22,11.91,37.05,2.31
2001-02-25,0.32,16.44,23.97,9.07,25.32,3.41
2001-02-26,0.02,14.66,24.44,6.14,21.21,2.61
2001-02-27,0.0,15.94,24.35,7.64,14.38,1.99
2001-02-28,0.06,15.53,24.89,7.51,17.7,2.42
2001-03-01,0.29,15.21,25.67,6.77,18.47,3.73
2001-03-02,0.0,16.45,27.26,8.2,13.38,3.73
2001-03-03,0.0,18.16,26.68,11.77,12.31,2.06
2001-03-04,0.0,17.32,27.84,8.56,13.18,2.96
2001-03-05,0.0,19.68,29.24,10.21,11.6,2.52
2001-03-06,0.0,19.89,28.99,10.9,12.05,2.53
2001-03-07,0.0,20.0,29.08,12.2,14.24,2.5
2001-03-08,0.0,20.11,29.8,12.81,15.36,3.08
2001-03-09,0.0,21.43,30.48,12.82,13.47,2.43
2001-03-10,0.0,21.98,30.6,13.32,12.86,2.64
2001-03-11,0.0,22.34,31.61,12.46,13.24,2.41
2001-03-12,1.71,21.36,29.21,15.3,17.38,3.62
2001-03-13,0.33,20.59,28.22,15.23,22.63,5.03
2001-03-14,0.0,19.29,27.5,12.43,24.46,2.33
2001-03-15,0.07,19.05,28.86,10.89,19.44,2.74
2001-03-16,0.0,19.15,28.74,10.55,18.0,3.57
2001-03-17,0.0,20.41,30.24,11.34,17.64,3.17
2001-03-18,0.0,22.52,32.28,12.08,15.48,3.0
2001-03-19,2.27,18.18,22.54,14.92,50.42,4.3
2001-03-20,0.34,21.07,29.33,12.58,40.08,2.12
2001-03-21,0.03,21.47,29.89,12.52,32.89,2.57
2001-03-22,0.25,21.8,29.42,14.09,31.41,1.77
2001-03-23,0.0,21.68,30.1,12.99,21.93,2.6
2001-03-24,0.0,22.01,30.2,13.67,17.4,3.04
2001-03-25,0.0,23.41,31.72,15.67,16.82,2.18
2001-03-26,0.0,24.98,33.5,16.05,16.34,2.24
2001-03-27,0.0,25.55,34.65,16.7,18.36,3.42
2001-03-28,1.32,22.09,27.1,17.54,41.45,6.94
2001-03-29,2.98,22.1,28.88,16.88,32.6,4.45
2001-03-30,0.0,20.82,28.25,14.35,30.2,2.7
2001-03-31,0.02,22.02,28.01,15.03,27.25,0.92
2001-04-01,0.43,22.49,30.71,13.82,27.53,2.68
2001-04-02,0.0,23.76,32.28,14.59,21.43,2.34
2001-04-03,0.89,23.29,32.33,14.66,26.09,3.33
2001-04-04,0.22,23.29,32.72,14.5,24.67,3.04
2001-04-05,0.0,24.99,35.96,15.08,13.53,3.32
2001-04-06,0.0,25.85,35.23,16.14,12.54,2.21
2001-04-07,0.0,26.72,36.91,16.67,12.97,3.36
2001-04-08,0.0,28.5,38.88,17.53,12.12,3.17
2001-04-09,0.03,28.71,37.52,19.75,12.11,3.71
2001-04-10,0.41,29.12,38.33,20.1,15.67,3.96
2001-04-11,0.34,26.95,33.75,21.44,18.87,2.96
2001-04-12,0.23,27.23,36.97,19.06,20.31,3.8
2001-04-13,5.2,24.85,30.43,19.08,35.0,2.28
2001-04-14,1.62,23.66,29.4,18.58,45.52,2.36
2001-04-15,10.18,23.99,31.79,16.71,47.11,2.22
2001-04-16,4.0,23.95,30.21,17.5,47.73,1.82
2001-04-17,1.23,21.95,26.89,17.38,54.22,2.03
2001-04-18,0.64,19.75,24.21,14.94,66.24,1.5
2001-04-19,6.53,18.94,25.47,15.06,68.22,3.03
2001-04-20,0.01,20.26,28.08,12.19,55.63,2.79
2001-04-21,0.0,23.55,32.33,14.08,39.77,3.15
2001-04-22,0.0,25.94,35.63,16.29,30.97,2.48
2001-04-23,0.0,27.09,36.37,17.44,29.24,3.14
2001-04-24,0.0,23.92,29.92,18.17,38.6,3.39
2001-04-25,0.0,27.22,36.85,17.34,35.87,3.19
2001-04-26,0.04,29.32,38.34,20.85,28.85,3.33
2001-04-27,0.26,29.63,38.88,20.53,26.83,3.15
2001-04-28,0.03,30.23,38.39,23.59,23.93,3.49
2001-04-29,0.06,30.59,40.63,20.33,19.8,3.04
2001-04-30,0.0,32.39,42.07,21.03,15.1,2.86
2001-05-01,2.43,31.79,40.06,26.04,24.33,3.15
2001-05-02,5.3,29.98,38.34,22.2,35.62,3.3
2001-05-03,0.01,30.83,39.61,21.25,24.86,3.02
2001-05-04,0.0,32.25,42.02,20.38,18.42,2.88
2001-05-05,0.0,33.52,43.13,23.52,16.08,3.06
2001-05-06,12.21,31.94,40.62,22.92,31.69,3.12
2001-05-07,0.0,31.65,40.39,23.15,30.05,3.84
2001-05-08,1.78,32.21,39.72,25.16,29.99,2.75
2001-05-09,0.04,32.48,41.7,23.45,27.11,3.32
2001-05-10,0.0,34.07,44.5,23.13,18.25,4.23
2001-05-11,0.0,36.21,46.77,26.77,13.01,3.16
2001-05-12,0.0,35.99,45.16,24.82,12.17,3.27
2001-05-13,0.0,36.14,45.61,27.05,12.47,2.66
2001-05-14,1.53,35.49,44.16,26.54,16.13,3.51
2001-05-15,0.8,33.87,41.71,27.28,19.66,3.88
2001-05-16,0.01,32.62,40.43,23.67,20.46,2.53
2001-05-17,0.05,32.91,41.31,24.19,18.72,3.04
2001-05-18,0.0,32.54,40.52,24.88,21.8,3.04
2001-05-19,0.42,32.56,40.03,23.98,23.95,3.15
2001-05-20,0.8,30.06,35.05,25.73,40.18,3.55
2001-05-21,0.12,31.36,37.97,24.31,37.75,2.67
2001-05-22,0.0,32.3,39.46,25.55,31.9,2.47
2001-05-23,0.0,34.22,42.02,24.91,25.29,2.55
2001-05-24,0.0,35.38,43.29,26.16,10.94,2.49
2001-05-25,0.0,35.02,43.81,25.07,8.36,2.65
2001-05-26,2.64,35.19,43.81,24.8,11.14,2.82
2001-05-27,0.0,35.34,44.28,24.37,10.91,2.82
2001-05-28,0.0,34.86,42.77,26.1,15.81,2.72
2001-05-29,7.81,32.26,37.45,26.81,31.87,3.74
2001-05-30,0.0,32.47,40.08,23.97,33.71,2.2
2001-05-31,0.0,34.13,42.14,25.59,26.95,2.4
2001-06-01,0.0,35.4,43.21,27.59,24.19,3.62
2001-06-02,0.0,36.34,44.14,28.1,24.33,2.7
2001-06-03,3.36,34.45,41.0,28.21,32.03,3.69
2001-06-04,1.47,34.54,41.71,27.71,31.22,3.15
2001-06-05,3.52,31.03,35.27,27.29,44.04,3.98
2001-06-06,0.1,31.26,37.41,24.71,41.91,2.0
2001-06-07,5.86,32.33,39.35,25.22,40.38,2.13
2001-06-08,0.0,32.25,38.68,25.31,42.2,2.17
2001-06-09,0.05,32.82,39.49,24.95,34.14,2.24
2001-06-10,9.69,32.1,39.08,24.04,41.42,2.03
2001-06-11,0.01,33.06,40.87,24.38,37.14,2.03
2001-06-12,0.07,33.8,40.91,26.04,36.64,2.6
2001-06-13,12.16,32.46,38.32,27.03,46.74,2.97
2001-06-14,6.8,31.36,37.25,26.14,54.53,3.22
2001-06-15,6.69,29.93,34.36,25.42,61.43,2.53
2001-06-16,3.81,30.36,35.39,25.62,59.05,2.79
2001-06-17,15.32,27.95,33.02,23.63,70.93,4.53
2001-06-18,0.0,30.24,36.81,24.34,52.05,2.06
2001-06-19,0.0,31.78,39.08,23.65,42.34,2.48
2001-06-20,0.05,33.59,41.12,24.11,37.61,1.93
2001-06-21,0.76,33.85,41.33,25.82,40.26,2.27
2001-06-22,2.64,32.62,39.75,25.49,44.86,3.27
2001-06-23,3.57,30.02,34.91,25.38,52.33,2.77
2001-06-24,1.74,30.18,36.78,23.64,47.71,1.62
2001-06-25,0.66,31.88,38.87,24.35,43.86,1.84
2001-06-26,12.4,31.53,37.9,24.86,48.83,2.21
2001-06-27,0.0,33.27,40.03,25.27,42.44,2.18
2001-06-28,0.0,34.29,41.66,27.33,40.32,1.8
2001-06-29,0.01,34.46,41.95,27.37,43.38,1.66
2001-06-30,4.56,34.11,40.27,27.6,47.52,1.83
2001-07-01,10.28,32.34,37.12,27.84,59.24,2.08
2001-07-02,16.63,31.45,36.56,26.9,64.75,1.88
2001-07-03,2.7,31.34,37.12,26.32,63.41,2.8
2001-07-04,0.09,30.62,36.72,26.32,61.97,1.81
2001-07-05,0.0,32.35,39.49,25.07,48.06,1.61
2001-07-06,0.04,33.95,41.0,26.09,47.3,2.24
2001-07-07,4.1,34.36,40.26,28.48,51.56,1.68
2001-07-08,5.78,32.54,38.3,27.33,58.53,2.95
2001-07-09,0.04,30.0,36.0,26.09,63.41,3.46
2001-07-10,0.52,33.02,39.95,26.38,53.2,2.19
2001-07-11,3.1,32.87,39.45,27.29,56.77,3.0
2001-07-12,3.16,30.1,35.87,25.75,67.97,4.45
2001-07-13,2.25,29.85,35.03,25.55,66.19,3.03
2001-07-14,1.84,31.98,39.06,25.79,60.67,2.48
2001-07-15,1.97,32.52,39.05,26.84,56.28,2.99
2001-07-16,2.88,31.13,36.69,26.66,60.03,4.34
2001-07-17,0.43,30.08,35.71,24.78,54.61,3.9
2001-07-18,0.03,30.66,37.65,24.31,49.59,2.56
2001-07-19,0.0,33.75,41.66,25.34,37.68,2.48
2001-07-20,0.14,33.53,40.53,26.71,41.09,3.74
2001-07-21,1.58,34.98,41.17,28.9,43.82,3.06
2001-07-22,0.74,32.31,35.89,29.32,53.66,3.21
2001-07-23,7.64,31.78,37.67,27.22,60.26,4.31
2001-07-24,8.79,30.36,35.6,26.08,69.72,3.2
2001-07-25,6.41,29.56,33.48,26.0,71.35,1.58
2001-07-26,1.13,31.16,36.94,25.91,60.67,1.99
2001-07-27,2.63,32.02,38.23,26.24,59.82,1.97
2001-07-28,21.43,31.06,35.5,27.07,63.48,1.91
2001-07-29,14.4,29.06,33.95,25.78,73.82,3.8
2001-07-30,5.01,28.94,34.74,24.89,68.77,1.91
2001-07-31,0.53,29.98,36.9,23.23,54.11,1.9
2001-08-01,0.0,30.88,39.0,22.97,46.76,2.35
2001-08-02,0.0,30.29,37.85,23.36,53.08,2.65
2001-08-03,2.23,30.89,37.63,24.96,58.06,3.65
2001-08-04,5.45,30.48,36.06,25.75,62.77,2.48
2001-08-05,0.06,30.75,37.09,24.78,60.65,1.89
2001-08-06,6.87,30.78,36.19,25.71,63.62,1.93
2001-08-07,9.5,30.15,35.43,25.8,68.15,1.69
2001-08-08,2.41,30.07,35.68,25.1,67.77,1.9
2001-08-09,0.6,30.31,36.23,24.9,64.91,2.04
2001-08-10,0.01,30.46,36.14,25.35,62.39,2.63
2001-08-11,0.0,30.49,36.75,25.19,63.94,2.32
2001-08-12,0.0,31.75,38.68,25.22,58.64,1.94
2001-08-13,1.53,32.92,39.52,26.85,53.58,1.91
2001-08-14,2.61,30.98,36.48,26.9,63.94,2.94
2001-08-15,5.47,29.56,33.79,26.28,68.34,3.47
2001-08-16,0.04,31.07,38.03,24.84,60.65,1.91
2001-08-17,0.0,32.28,38.99,25.31,47.73,1.54
2001-08-18,0.0,32.37,39.59,25.6,44.04,1.92
2001-08-19,4.25,31.74,38.89,25.27,50.99,2.53
2001-08-20,6.13,31.85,38.78,25.34,56.51,1.98
2001-08-21,0.3,32.07,39.21,25.13,52.47,2.0
2001-08-22,1.89,31.81,38.4,25.63,49.38,2.02
2001-08-23,4.7,30.78,37.3,24.59,53.72,2.71
2001-08-24,0.02,30.88,36.72,25.06,50.17,1.74
2001-08-25,0.0,31.6,37.88,24.85,47.65,1.63
2001-08-26,0.0,31.49,38.8,24.81,48.33,2.06
2001-08-27,0.0,31.33,38.79,24.58,46.63,2.52
2001-08-28,0.0,32.09,40.78,24.61,39.64,2.31
2001-08-29,1.84,31.13,38.8,24.46,40.56,3.17
2001-08-30,5.53,30.84,37.3,23.82,49.45,2.1
2001-08-31,1.07,31.5,38.37,24.52,49.2,1.89
2001-09-01,0.0,31.67,38.79,25.5,42.49,2.59
2001-09-02,1.05,31.73,38.93,23.89,39.22,2.18
2001-09-03,4.0,31.24,37.9,25.27,46.11,2.14
2001-09-04,0.81,30.45,37.3,24.0,46.51,2.34
2001-09-05,0.04,30.54,36.57,24.35,43.79,1.77
2001-09-06,0.0,30.46,37.35,23.96,42.84,2.09
2001-09-07,6.95,30.54,37.11,24.42,45.19,2.15
2001-09-08,5.62,30.15,36.18,23.92,48.67,1.86
2001-09-09,0.0,30.43,37.75,24.12,41.99,1.55
2001-09-10,0.52,28.89,36.74,21.95,45.0,2.44
2001-09-11,0.54,29.25,36.9,21.9,42.7,2.11
2001-09-12,6.69,28.44,34.8,24.02,52.22,2.25
2001-09-13,0.27,27.94,34.32,21.79,53.56,1.94
2001-09-14,5.34,25.08,29.72,22.3,68.49,2.35
2001-09-15,0.0,25.76,32.52,20.74,54.95,2.46
2001-09-16,0.0,27.1,34.99,19.44,42.26,1.82
2001-09-17,0.0,28.07,35.93,20.03,37.97,2.21
2001-09-18,0.0,28.17,36.05,20.42,37.12,2.64
2001-09-19,0.0,27.65,36.24,20.35,35.7,3.27
2001-09-20,0.18,27.61,35.84,20.82,33.16,4.35
2001-09-21,0.0,28.05,36.72,20.69,32.08,2.81
2001-09-22,0.0,28.94,37.54,21.58,26.76,2.31
2001-09-23,0.0,28.6,37.01,21.63,23.51,2.26
2001-09-24,0.0,29.16,37.69,20.64,20.27,2.45
2001-09-25,0.0,29.56,37.46,22.6,18.27,1.67
2001-09-26,0.13,27.85,37.59,19.37,21.17,2.79
2001-09-27,0.0,28.59,38.7,19.44,16.68,3.07
2001-09-28,0.0,28.96,38.0,20.04,16.08,2.52
2001-09-29,0.0,29.19,38.0,20.25,16.63,2.0
2001-09-30,0.0,28.8,38.1,20.32,17.05,2.39
2001-10-01,0.0,28.76,38.05,21.5,18.29,2.78
2001-10-02,0.1,28.65,36.88,21.71,22.24,2.53
2001-10-03,0.08,28.39,36.34,20.88,24.09,2.11
2001-10-04,4.17,27.71,35.17,21.19,27.02,1.74
2001-10-05,0.0,26.61,35.63,19.7,26.83,3.02
2001-10-06,0.0,26.51,35.64,17.96,23.84,2.52
2001-10-07,0.0,27.28,36.47,18.75,20.29,2.37
2001-10-08,0.0,27.44,37.01,19.01,20.3,2.43
2001-10-09,0.0,27.79,36.61,20.57,17.66,2.36
2001-10-10,0.0,26.03,34.38,18.39,18.46,3.08
2001-10-11,0.0,25.15,32.94,17.6,19.7,3.44
2001-10-12,8.6,23.77,32.3,15.92,33.89,2.14
2001-10-13,0.03,23.29,32.86,15.82,31.19,2.54
2001-10-14,0.0,22.54,31.76,14.4,27.06,2.46
2001-10-15,0.0,23.46,32.93,15.33,22.94,2.29
2001-10-16,0.0,22.75,32.49,14.63,21.78,2.92
2001-10-17,0.0,23.58,33.4,14.8,18.36,2.48
2001-10-18,0.0,23.82,33.08,14.84,17.2,2.36
2001-10-19,0.0,24.16,33.37,16.28,18.72,2.57
2001-10-20,0.0,25.39,34.27,17.37,18.69,2.44
2001-10-21,0.0,24.89,33.91,17.24,19.35,2.42
2001-10-22,0.0,24.32,33.2,17.07,20.34,2.62
2001-10-23,0.0,24.38,34.13,17.29,20.56,2.91
2001-10-24,0.0,25.36,35.25,16.84,19.06,2.73
2001-10-25,0.0,24.79,34.41,17.34,18.66,3.05
2001-10-26,0.0,25.4,35.39,16.79,14.0,2.66
2001-10-27,0.0,24.6,34.87,15.75,13.29,2.76
2001-10-28,0.0,24.35,33.35,16.6,14.65,2.72
2001-10-29,0.0,23.46,31.76,16.32,18.83,2.47
2001-10-30,0.04,22.96,32.15,16.23,22.81,3.06
2001-10-31,0.05,23.29,32.42,16.33,24.93,2.91
2001-11-01,1.64,23.01,30.29,17.34,28.67,3.13
2001-11-02,1.27,22.92,30.77,17.71,29.44,4.74
2001-11-03,2.47,21.16,28.41,15.33,35.5,3.09
2001-11-04,0.0,19.75,28.14,12.8,35.47,2.16
2001-11-05,0.1,20.48,28.03,13.8,30.5,2.1
2001-11-06,0.0,19.21,27.09,12.27,31.57,2.52
2001-11-07,0.01,17.74,26.83,11.7,29.09,3.34
2001-11-08,0.28,17.87,27.71,10.49,28.12,3.19
2001-11-09,0.0,18.56,28.45,10.69,21.85,2.7
2001-11-10,0.0,20.04,27.87,12.23,19.94,1.74
2001-11-11,0.0,19.19,27.68,13.01,23.78,2.12
2001-11-12,0.0,18.65,29.16,11.42,24.01,3.8
2001-11-13,2.86,19.5,31.01,11.54,27.3,3.65
2001-11-14,0.0,21.32,31.27,13.63,22.18,2.29
2001-11-15,0.0,20.44,29.55,12.38,23.0,2.29
2001-11-16,0.0,19.39,29.1,13.15,26.27,2.54
2001-11-17,0.0,18.9,29.18,12.35,26.09,3.3
2001-11-18,0.0,19.6,29.57,13.49,20.06,2.92
2001-11-19,0.0,20.7,29.15,15.23,18.05,1.68
2001-11-20,0.0,18.34,27.55,11.36,22.73,2.47
2001-11-21,0.0,18.31,27.76,12.29,24.78,3.08
2001-11-22,0.0,18.33,28.15,12.11,22.96,2.87
2001-11-23,0.0,18.21,28.1,11.8,21.8,3.15
2001-11-24,0.0,18.62,28.03,11.39,18.41,2.03
2001-11-25,0.0,16.55,26.1,9.99,22.31,2.65
2001-11-26,0.0,16.39,24.65,11.01,22.26,2.48
2001-11-27,0.0,15.82,24.31,8.83,23.06,2.53
2001-11-28,0.0,15.96,22.67,11.53,22.3,1.85
2001-11-29,0.0,15.98,24.11,10.68,23.09,2.28
2001-11-30,0.0,15.36,24.85,8.91,24.75,3.06
2001-12-01,0.0,16.71,24.77,12.6,22.77,2.36
2001-12-02,0.0,16.4,24.8,11.25,22.78,2.33
2001-12-03,0.0,15.71,22.9,12.34,28.07,2.95
2001-12-04,0.01,16.03,25.19,10.23,34.55,2.81
2001-12-05,0.02,15.8,25.01,9.47,32.13,2.6
2001-12-06,0.0,16.96,25.42,12.24,20.86,2.3
2001-12-07,0.0,18.03,26.1,13.28,19.41,2.26
2001-12-08,0.0,16.21,24.56,10.85,22.8,2.79
2001-12-09,0.0,16.1,24.84,8.5,17.01,2.45
2001-12-10,0.0,14.02,21.79,8.05,20.1,3.36
2001-12-11,0.1,14.64,22.45,8.99,26.12,2.74
2001-12-12,0.11,14.07,23.07,8.27,29.69,2.61
2001-12-13,0.12,15.54,23.71,11.1,26.8,2.78
2001-12-14,0.39,14.17,19.99,11.19,54.16,3.19
2001-12-15,0.0,13.1,18.58,8.47,65.58,2.52
2001-12-16,0.04,13.1,20.53,8.12,55.46,2.44
2001-12-17,0.03,12.94,16.15,10.42,42.47,2.28
2001-12-18,0.48,10.32,14.03,6.8,66.1,2.77
2001-12-19,0.0,12.2,21.92,6.71,54.87,2.44
2001-12-20,0.0,11.96,21.88,6.18,26.99,3.28
2001-12-21,0.0,14.13,23.17,9.08,12.91,2.01
2001-12-22,0.0,15.1,22.93,10.13,12.78,1.67
2001-12-23,0.0,15.18,22.73,10.35,12.92,1.42
2001-12-24,0.0,15.15,23.43,9.27,15.88,1.92
2001-12-25,0.0,15.38,24.48,9.87,19.45,2.2
2001-12-26,0.0,14.19,22.59,9.57,23.2,2.42
2001-12-27,0.0,14.11,22.83,9.3,24.13,2.09
2001-12-28,0.0,13.89,22.67,9.0,21.89,2.51
2001-12-29,0.0,13.44,21.73,8.47,22.25,2.41
2001-12-30,0.0,13.34,22.03,8.25,23.44,2.09
2001-12-31,0.0,13.51,22.29,7.6,22.61,2.17
2002-01-01,0.0,14.54,22.34,10.04,19.97,1.71
2002-01-02,0.0,13.97,22.26,9.35,21.09,2.33
2002-01-03,0.0,14.21,22.14,9.16,21.27,2.11
2002-01-04,0.0,14.16,21.35,9.49,21.53,1.66
2002-01-05,0.0,14.06,22.2,9.78,20.83,2.04
2002-01-06,0.0,14.51,22.16,9.94,19.64,1.54
2002-01-07,0.0,13.83,22.51,8.56,21.37,2.49
2002-01-08,0.0,14.04,22.51,8.37,18.53,2.36
2002-01-09,0.0,13.81,20.26,9.51,17.06,1.86
2002-01-10,0.0,15.77,23.67,11.32,14.72,1.68
2002-01-11,0.0,14.32,22.98,9.5,21.17,3.21
2002-01-12,0.0,16.94,24.4,11.49,27.83,2.39
2002-01-13,0.46,17.03,23.53,11.54,36.51,5.18
2002-01-14,2.76,13.71,17.33,11.36,53.5,5.75
2002-01-15,0.12,13.15,20.47,7.37,47.44,2.38
2002-01-16,5.43,10.55,15.29,6.29,79.49,3.1
2002-01-17,0.24,10.03,17.65,4.23,51.41,2.21
2002-01-18,0.26,11.39,18.68,5.7,47.94,1.7
2002-01-19,0.04,11.5,19.51,5.17,37.27,2.02
2002-01-20,0.08,10.6,18.91,4.76,57.95,2.21
2002-01-21,0.0,12.35,19.85,6.56,43.05,2.01
2002-01-22,0.0,11.98,19.86,6.66,31.6,1.83
2002-01-23,0.0,12.17,19.02,6.73,30.88,1.89
2002-01-24,0.0,12.22,19.9,6.43,30.2,2.01
2002-01-25,0.0,10.53,18.56,5.21,37.26,2.57
2002-01-26,0.0,10.58,18.49,4.28,37.29,1.98
2002-01-27,0.0,11.13,19.51,5.37,30.69,2.47
2002-01-28,0.0,10.66,19.46,4.46,24.11,2.49
2002-01-29,0.0,11.13,20.12,5.14,20.26,2.31
2002-01-30,0.0,11.82,20.39,5.73,17.54,2.41
2002-01-31,0.0,12.86,21.01,7.02,17.21,1.91
2002-02-01,0.03,12.05,20.56,5.02,21.81,2.43
2002-02-02,0.2,11.66,18.86,6.21,29.28,2.82
2002-02-03,0.0,10.83,20.95,3.27,28.43,3.6
2002-02-04,0.0,12.37,21.49,5.73,15.77,1.9
2002-02-05,0.0,12.38,21.11,4.28,16.88,3.22
2002-02-06,0.12,11.74,19.49,5.21,25.09,3.68
2002-02-07,1.69,10.72,17.65,4.43,33.44,4.4
2002-02-08,0.01,8.88,16.79,3.59,29.3,2.06
2002-02-09,0.0,10.01,17.52,3.74,25.43,1.5
2002-02-10,0.0,10.9,21.77,1.76,24.22,2.64
2002-02-11,0.0,13.98,24.36,6.67,23.05,2.63
2002-02-12,0.0,11.14,19.04,3.75,48.97,2.2
2002-02-13,0.08,12.3,21.59,5.13,28.75,3.69
2002-02-14,0.0,16.1,25.33,8.43,18.14,2.07
2002-02-15,0.1,17.34,26.59,10.95,19.8,2.46
2002-02-16,0.06,18.18,25.34,11.72,30.17,1.72
2002-02-17,0.16,17.28,24.75,10.29,33.95,2.91
2002-02-18,0.0,16.28,25.65,8.97,31.99,2.68
2002-02-19,0.0,17.41,26.62,10.09,26.13,3.1
2002-02-20,0.0,18.81,26.76,12.8,21.55,2.15
2002-02-21,10.08,17.7,23.77,11.76,31.75,1.92
2002-02-22,17.0,13.56,19.8,11.06,68.68,4.28
2002-02-23,0.48,14.65,21.17,9.64,71.11,2.69
2002-02-24,0.01,14.55,22.54,8.42,55.46,2.3
2002-02-25,0.02,14.8,22.71,7.95,42.36,2.03
2002-02-26,0.69,12.52,18.92,8.24,53.23,3.06
2002-02-27,0.0,15.09,24.85,7.42,45.06,2.75
2002-02-28,0.01,15.83,24.41,9.36,47.28,2.24
2002-03-01,0.18,11.97,13.12,10.51,75.87,4.05
2002-03-02,0.23,13.09,18.17,9.24,67.85,1.64
2002-03-03,0.0,14.43,23.01,7.97,55.93,2.84
2002-03-04,0.0,15.77,25.29,7.53,41.37,3.37
2002-03-05,0.0,17.14,27.41,8.97,34.69,3.02
2002-03-06,0.0,18.61,28.3,10.31,30.32,2.25
2002-03-07,0.0,18.31,25.76,13.74,34.71,2.49
2002-03-08,0.1,18.56,26.65,12.64,37.1,3.23
2002-03-09,9.16,16.2,23.4,11.54,56.86,2.78
2002-03-10,0.61,16.63,24.85,10.23,52.68,2.27
2002-03-11,0.12,16.43,26.21,8.76,44.85,2.9
2002-03-12,0.0,18.43,27.53,12.48,39.28,2.67
2002-03-13,0.0,19.49,28.88,12.45,35.65,2.92
2002-03-14,0.0,19.36,29.2,12.03,37.1,2.92
2002-03-15,0.0,20.25,29.87,11.95,36.04,2.98
2002-03-16,0.0,21.91,31.74,12.7,33.77,3.05
2002-03-17,0.0,22.55,33.18,13.61,32.69,3.21
2002-03-18,3.52,23.04,33.63,13.99,35.73,3.26
2002-03-19,0.0,24.75,34.7,16.99,33.48,2.83
2002-03-20,1.16,23.37,29.98,17.56,34.41,2.95
2002-03-21,9.3,21.91,30.47,16.84,50.81,3.28
2002-03-22,0.68,20.94,28.98,14.6,49.41,3.14
2002-03-23,0.13,23.6,31.91,15.21,41.75,2.38
2002-03-24,8.96,20.64,29.8,13.72,48.07,4.94
2002-03-25,0.05,19.21,27.99,12.22,48.77,2.82
2002-03-26,0.0,20.06,29.52,11.97,42.6,2.58
2002-03-27,0.0,21.66,32.03,12.67,36.96,2.95
2002-03-28,0.0,22.98,33.1,14.53,32.99,3.18
2002-03-29,0.02,23.12,33.25,13.98,33.41,3.21
2002-03-30,0.11,23.89,35.24,15.73,32.65,3.81
2002-03-31,0.09,24.68,33.9,17.21,32.91,3.2
2002-04-01,0.01,23.24,32.0,16.61,42.05,3.6
2002-04-02,0.0,22.48,32.44,13.96,31.27,2.8
2002-04-03,0.0,23.15,33.21,14.53,22.33,3.47
2002-04-04,0.03,24.57,32.55,16.56,17.22,2.34
2002-04-05,0.61,23.04,29.38,18.54,24.93,4.47
2002-04-06,6.36,22.22,28.31,16.9,39.77,4.16
2002-04-07,1.12,21.57,30.29,15.12,48.39,3.16
2002-04-08,0.0,22.82,31.62,15.32,39.87,3.01
2002-04-09,0.15,23.95,33.38,15.45,35.24,2.76
2002-04-10,0.0,25.38,34.59,16.78,27.62,3.16
2002-04-11,0.0,26.82,37.09,16.84,21.63,3.36
2002-04-12,0.0,27.14,37.52,17.12,19.8,3.56
2002-04-13,0.0,29.27,37.9,21.63,18.64,2.79
2002-04-14,0.0,29.9,37.68,24.24,17.81,2.02
2002-04-15,0.98,29.27,37.35,22.69,21.43,3.62
2002-04-16,0.2,27.65,36.12,20.14,26.25,2.92
2002-04-17,0.05,28.1,37.19,20.88,23.24,3.05
2002-04-18,0.0,28.08,37.85,19.04,20.24,3.69
2002-04-19,0.0,30.11,39.79,22.23,16.17,3.3
2002-04-20,0.0,30.97,41.27,20.68,15.35,3.33
2002-04-21,0.0,31.53,41.08,22.65,16.67,3.42
2002-04-22,0.27,31.73,41.41,22.35,16.98,2.86
2002-04-23,1.09,28.64,34.94,22.79,26.27,3.58
2002-04-24,2.93,27.93,36.17,19.09,32.55,4.06
2002-04-25,3.71,26.52,34.02,19.49,35.12,2.99
2002-04-26,0.56,24.97,33.77,15.76,32.05,2.77
2002-04-27,0.02,26.92,36.19,18.09,22.91,3.36
2002-04-28,0.04,25.34,34.13,16.78,17.37,4.58
2002-04-29,0.06,25.68,34.79,15.83,14.5,3.03
2002-04-30,0.06,27.31,36.91,19.27,16.27,4.26
2002-05-01,0.02,27.31,35.27,19.25,25.79,3.28
2002-05-02,0.03,29.94,39.44,21.59,21.78,4.23
