spatial_state_id,decision_setting_id,joint_draw_id,block_size_m,maximum_displacement_m,landscape_weight,terrain_model,component_id,component_name,score,rank,top3,top5
146,9,1469,150,120.0,0.9242029808354685,equal_factors,139-017,Buddhist remains around Bhallar stupa,0.5457601413884283,6,False,False
146,9,1469,150,120.0,0.9242029808354685,equal_factors,139-018,Giri Mosque and tombs,0.5171991225875494,8,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-001,Khanpur Cave,0.490901769935012,11,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-003,Bhir Mound,0.2923155385585622,15,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-004,Sirkap (fortified city),0.3511390679703269,12,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-005,Sirsukh (fortified ruined city),0.3173356712372791,14,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-006,Dharmarajika stupa and monastery,0.49333381045658764,10,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-007,Khader Mohra (Akhuri),0.6800748052358168,5,False,True
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-008,Kalawan group of buildings,0.5115302705865635,8,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-009,Giri complex of monuments,0.7539191830111798,2,True,True
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-010,Kunala stupa and monastery,0.4957658509781631,9,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-011,Jandial complex,0.3417258718946818,13,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-012,Lalchak and Badalpur Buddhist stuppa,0.12949229542075003,17,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-013,Mohra Moradu stupa and monastery,0.6940371163439559,4,False,True
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-014,Pippala stupa and monastery,0.5952164496717166,7,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-015,Jaulian stupa and monastery,0.7336056483702853,3,True,True
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-016,Lalchak mounds,0.23153241764120763,16,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-017,Buddhist remains around Bhallar stupa,0.6036847477153904,6,False,False
147,0,1470,300,120.0,0.309339822209591,reduced_slope_drainage,139-018,Giri Mosque and tombs,0.7843894849725213,1,True,True
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-001,Khanpur Cave,0.43845006402859776,12,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-003,Bhir Mound,0.417803957989467,16,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-004,Sirkap (fortified city),0.43806168188260786,13,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-005,Sirsukh (fortified ruined city),0.4777964996080556,11,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-006,Dharmarajika stupa and monastery,0.5151932929198557,8,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-007,Khader Mohra (Akhuri),0.48051904039883897,10,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-008,Kalawan group of buildings,0.5225957483067886,7,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-009,Giri complex of monuments,0.6221250508089755,2,True,True
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-010,Kunala stupa and monastery,0.4890943737614499,9,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-011,Jandial complex,0.42091874669509444,15,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-012,Lalchak and Badalpur Buddhist stuppa,0.3272306394581723,17,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-013,Mohra Moradu stupa and monastery,0.5284369435720535,6,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-014,Pippala stupa and monastery,0.5736284401856305,5,False,True
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-015,Jaulian stupa and monastery,0.5835592452903517,4,False,True
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-016,Lalchak mounds,0.4213109946099386,14,False,False
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-017,Buddhist remains around Bhallar stupa,0.6404331324344585,1,True,True
147,1,1471,300,120.0,0.34438130618339424,equal_factors,139-018,Giri Mosque and tombs,0.6028421480496636,3,True,True
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-001,Khanpur Cave,0.47712056353997273,12,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-003,Bhir Mound,0.4232369993114354,14,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-004,Sirkap (fortified city),0.48206052872320004,11,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-005,Sirsukh (fortified ruined city),0.4861554495765103,10,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-006,Dharmarajika stupa and monastery,0.5277868264441858,8,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-007,Khader Mohra (Akhuri),0.4182318837300704,15,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-008,Kalawan group of buildings,0.5735456993642404,6,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-009,Giri complex of monuments,0.5816541030731888,3,True,True
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-010,Kunala stupa and monastery,0.5784530893483988,4,False,True
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-011,Jandial complex,0.36928828468476044,16,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-012,Lalchak and Badalpur Buddhist stuppa,0.2810855657661821,17,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-013,Mohra Moradu stupa and monastery,0.5424438459985237,7,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-014,Pippala stupa and monastery,0.6503412752518737,1,True,True
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-015,Jaulian stupa and monastery,0.5751217748273336,5,False,True
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-016,Lalchak mounds,0.44858641836307633,13,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-017,Buddhist remains around Bhallar stupa,0.49343509655507606,9,False,False
147,2,1472,300,120.0,0.7779008396409266,reduced_slope_drainage,139-018,Giri Mosque and tombs,0.5914525954419714,2,True,True
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-001,Khanpur Cave,0.47948300727011123,10,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-003,Bhir Mound,0.4007937838751198,15,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-004,Sirkap (fortified city),0.4596173132868845,12,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-005,Sirsukh (fortified ruined city),0.45721551388231396,13,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-006,Dharmarajika stupa and monastery,0.5218807171188395,8,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-007,Khader Mohra (Akhuri),0.4631183146027015,11,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-008,Kalawan group of buildings,0.5629147025786172,7,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-009,Giri complex of monuments,0.6111846496999197,3,True,True
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-010,Kunala stupa and monastery,0.564278426967568,6,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-011,Jandial complex,0.36456339722448344,16,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-012,Lalchak and Badalpur Buddhist stuppa,0.25509868473465885,17,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-013,Mohra Moradu stupa and monastery,0.568430727030047,5,False,True
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-014,Pippala stupa and monastery,0.6408915003313198,1,True,True
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-015,Jaulian stupa and monastery,0.6022898777239262,4,False,True
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-016,Lalchak mounds,0.41137792961339525,14,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-017,Buddhist remains around Bhallar stupa,0.512334646396184,9,False,False
147,3,1473,300,120.0,0.6975777528162184,reduced_slope_drainage,139-018,Giri Mosque and tombs,0.6245268076639101,2,True,True
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-001,Khanpur Cave,0.4833105483373674,11,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-003,Bhir Mound,0.3644321437361859,14,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-004,Sirkap (fortified city),0.42325567314795054,12,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-005,Sirsukh (fortified ruined city),0.4103281358084254,13,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-006,Dharmarajika stupa and monastery,0.5123118644506991,10,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-007,Khader Mohra (Akhuri),0.5358415948805694,9,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-008,Kalawan group of buildings,0.5456907677759643,6,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-009,Giri complex of monuments,0.6590289130406223,2,True,True
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-010,Kunala stupa and monastery,0.5413131805640308,8,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-011,Jandial complex,0.356908315089971,15,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-012,Lalchak and Badalpur Buddhist stuppa,0.21299573299484062,17,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-013,Mohra Moradu stupa and monastery,0.6105336787698652,5,False,True
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-014,Pippala stupa and monastery,0.625581336062295,4,False,True
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-015,Jaulian stupa and monastery,0.6463065999973725,3,True,True
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-016,Lalchak mounds,0.3510941578041101,16,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-017,Buddhist remains around Bhallar stupa,0.5429549749342335,7,False,False
147,4,1474,300,120.0,0.5674413565295074,reduced_slope_drainage,139-018,Giri Mosque and tombs,0.6781123826054969,1,True,True
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-001,Khanpur Cave,0.47357916721477683,12,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-003,Bhir Mound,0.4568802644007963,14,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-004,Sirkap (fortified city),0.5157037938125609,9,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-005,Sirsukh (fortified ruined city),0.5295375545601599,8,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-006,Dharmarajika stupa and monastery,0.5366403172571755,6,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-007,Khader Mohra (Akhuri),0.3509453535513486,16,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-008,Kalawan group of buildings,0.5894819828276218,3,True,True
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-009,Giri complex of monuments,0.5373866490082402,5,False,True
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-010,Kunala stupa and monastery,0.5997014672995742,2,True,True
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-011,Jandial complex,0.3763710773351522,15,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-012,Lalchak and Badalpur Buddhist stuppa,0.32004092534333684,17,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-013,Mohra Moradu stupa and monastery,0.503488486421369,11,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-014,Pippala stupa and monastery,0.6645068605526573,1,True,True
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-015,Jaulian stupa and monastery,0.5343957170875809,7,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-016,Lalchak mounds,0.5043634104849115,10,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-017,Buddhist remains around Bhallar stupa,0.465103925953509,13,False,False
147,5,1475,300,120.0,0.8983083146975868,reduced_slope_drainage,139-018,Giri Mosque and tombs,0.541873046889229,4,False,True
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-001,Khanpur Cave,0.4590156280861033,14,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-003,Bhir Mound,0.4609916425102287,13,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-004,Sirkap (fortified city),0.5059280432723763,10,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-005,Sirsukh (fortified ruined city),0.5343518007661959,6,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-006,Dharmarajika stupa and monastery,0.5337023005716107,7,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-007,Khader Mohra (Akhuri),0.3612387688653066,16,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-008,Kalawan group of buildings,0.5740096584505525,2,True,True
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-009,Giri complex of monuments,0.5439759073904544,4,False,True
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-010,Kunala stupa and monastery,0.5713566299914722,3,True,True
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-011,Jandial complex,0.3962400698260878,15,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-012,Lalchak and Badalpur Buddhist stuppa,0.3436830907041768,17,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-013,Mohra Moradu stupa and monastery,0.4914189282685434,12,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-014,Pippala stupa and monastery,0.6394382451696484,1,True,True
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-015,Jaulian stupa and monastery,0.5300887787408373,8,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-016,Lalchak mounds,0.5046015290428362,11,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-017,Buddhist remains around Bhallar stupa,0.512926635277924,9,False,False
147,6,1476,300,120.0,0.763918812956508,equal_factors,139-018,Giri Mosque and tombs,0.5370323430656458,5,False,True
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-001,Khanpur Cave,0.4457535492776147,13,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-003,Bhir Mound,0.43314127701240257,15,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-004,Sirkap (fortified city),0.4621631832043636,11,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-005,Sirsukh (fortified ruined city),0.49788108404285203,10,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-006,Dharmarajika stupa and monastery,0.5217664296439708,7,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-007,Khader Mohra (Akhuri),0.4381588259545409,14,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-008,Kalawan group of buildings,0.5408544614293308,6,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-009,Giri complex of monuments,0.5943718068627113,3,True,True
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-010,Kunala stupa and monastery,0.5183083147575175,8,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-011,Jandial complex,0.4121545643962742,16,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-012,Lalchak and Badalpur Buddhist stuppa,0.33307342765738585,17,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-013,Mohra Moradu stupa and monastery,0.5152906701238231,9,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-014,Pippala stupa and monastery,0.5969995929824845,1,True,True
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-015,Jaulian stupa and monastery,0.5645701836429078,5,False,True
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-016,Lalchak mounds,0.450890109868457,12,False,False
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-017,Buddhist remains around Bhallar stupa,0.5951515238905538,2,True,True
147,7,1477,300,120.0,0.49337240526333903,equal_factors,139-018,Giri Mosque and tombs,0.5794709952528095,4,False,True
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-001,Khanpur Cave,0.45570377333337664,13,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-003,Bhir Mound,0.4540367475295028,14,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-004,Sirkap (fortified city),0.4949989225883783,11,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-005,Sirsukh (fortified ruined city),0.5252442001961977,9,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-006,Dharmarajika stupa and monastery,0.5307216312941567,8,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-007,Khader Mohra (Akhuri),0.3804475264311211,16,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-008,Kalawan group of buildings,0.5657300215687359,2,True,True
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-009,Giri complex of monuments,0.5565609554508156,4,False,True
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-010,Kunala stupa and monastery,0.5581092109805655,3,True,True
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-011,Jandial complex,0.4002142955293598,15,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-012,Lalchak and Badalpur Buddhist stuppa,0.3410336069019954,17,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-013,Mohra Moradu stupa and monastery,0.4973802668234514,10,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-014,Pippala stupa and monastery,0.6288403099609231,1,True,True
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-015,Jaulian stupa and monastery,0.5386996010979265,6,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-016,Lalchak mounds,0.49118851729429325,12,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-017,Buddhist remains around Bhallar stupa,0.5334601347448293,7,False,False
147,8,1478,300,120.0,0.6963569760008843,equal_factors,139-018,Giri Mosque and tombs,0.547630278274371,5,False,True
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-001,Khanpur Cave,0.492837417258429,9,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-003,Bhir Mound,0.2739268889861006,15,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-004,Sirkap (fortified city),0.33275041839786534,13,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-005,Sirsukh (fortified ruined city),0.29362399152542085,14,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-006,Dharmarajika stupa and monastery,0.48849469214804503,10,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-007,Khader Mohra (Akhuri),0.7168521043807398,4,False,True
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-008,Kalawan group of buildings,0.502819857631187,8,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-009,Giri complex of monuments,0.7781147745538922,2,True,True
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-010,Kunala stupa and monastery,0.48415196703766106,11,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-011,Jandial complex,0.3378545772478478,12,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-012,Lalchak and Badalpur Buddhist stuppa,0.108200174863163,17,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-013,Mohra Moradu stupa and monastery,0.7153292369015429,5,False,True
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-014,Pippala stupa and monastery,0.5874738603780486,7,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-015,Jaulian stupa and monastery,0.7558655925895809,3,True,True
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-016,Lalchak mounds,0.20104597229738985,16,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-017,Buddhist remains around Bhallar stupa,0.6191699263027264,6,False,False
147,9,1479,300,120.0,0.24352781321341296,reduced_slope_drainage,139-018,Giri Mosque and tombs,0.8114885475003593,1,True,True
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-001,Khanpur Cave,0.4386782913085383,11,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-003,Bhir Mound,0.20106026719731523,15,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-004,Sirkap (fortified city),0.3432098685750994,12,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-005,Sirsukh (fortified ruined city),0.25374726891954547,14,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-006,Dharmarajika stupa and monastery,0.468177192422187,9,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-007,Khader Mohra (Akhuri),0.7597313078954889,4,False,True
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-008,Kalawan group of buildings,0.5049527903555108,8,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-009,Giri complex of monuments,0.7915758995752433,2,True,True
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-010,Kunala stupa and monastery,0.45103848309537364,10,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-011,Jandial complex,0.32843863391633343,13,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-012,Lalchak and Badalpur Buddhist stuppa,0.16921567551756067,16,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-013,Mohra Moradu stupa and monastery,0.779324628298116,3,True,True
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-014,Pippala stupa and monastery,0.610283225596088,7,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-015,Jaulian stupa and monastery,0.7596659555896642,5,False,True
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-016,Lalchak mounds,0.1459404385012128,17,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-017,Buddhist remains around Bhallar stupa,0.6494698664013424,6,False,False
148,0,1480,150,120.0,0.16691355315533796,reduced_slope_drainage,139-018,Giri Mosque and tombs,0.8454902068353805,1,True,True
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-001,Khanpur Cave,0.4438534646044666,11,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-003,Bhir Mound,0.3759396638740804,15,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-004,Sirkap (fortified city),0.40115431730279605,14,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-005,Sirsukh (fortified ruined city),0.45221214388489495,10,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-006,Dharmarajika stupa and monastery,0.5301938480796426,8,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-007,Khader Mohra (Akhuri),0.5390289489873159,7,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-008,Kalawan group of buildings,0.4610295396967191,9,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-009,Giri complex of monuments,0.6379493813965877,2,True,True
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-010,Kunala stupa and monastery,0.40326978847183625,13,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-011,Jandial complex,0.4195845435420682,12,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-012,Lalchak and Badalpur Buddhist stuppa,0.3355512253172053,17,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-013,Mohra Moradu stupa and monastery,0.5722255353828962,6,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-014,Pippala stupa and monastery,0.5770300623082756,5,False,True
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-015,Jaulian stupa and monastery,0.6038382500738482,4,False,True
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-016,Lalchak mounds,0.37337753783041067,16,False,False
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-017,Buddhist remains around Bhallar stupa,0.736218614835476,1,True,True
148,1,1481,150,120.0,0.08594386572130372,correlation_adjusted,139-018,Giri Mosque and tombs,0.6375431344114808,3,True,True
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-001,Khanpur Cave,0.46047812781081837,9,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-003,Bhir Mound,0.16416823619345672,15,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-004,Sirkap (fortified city),0.3096716585715916,13,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-005,Sirsukh (fortified ruined city),0.2210475141661254,14,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-006,Dharmarajika stupa and monastery,0.44973117692025777,10,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-007,Khader Mohra (Akhuri),0.7932695178989966,5,False,True
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-008,Kalawan group of buildings,0.4814760433530554,8,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-009,Giri complex of monuments,0.8334986620796281,2,True,True
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-010,Kunala stupa and monastery,0.42420791509256744,11,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-011,Jandial complex,0.3250848129159827,12,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-012,Lalchak and Badalpur Buddhist stuppa,0.12393909201282521,16,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-013,Mohra Moradu stupa and monastery,0.8195704803023253,4,False,True
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-014,Pippala stupa and monastery,0.6153139570966142,7,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-015,Jaulian stupa and monastery,0.8233885545963289,3,True,True
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-016,Lalchak mounds,0.09647157874603889,17,False,False
148,2,1482,150,120.0,0.05288363914341166,reduced_slope_drainage,139-017,Buddhist remains around Bhallar stupa,0.6679158819032717,6,False,False
